Unnamed: 0,Total,Total.1,Total.2,Total.3,Total.4,Short,Short.1,Short.2,Medium,Medium.1,Medium.2,Long,Long.1,Long.2,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
Rk,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,01-Mar,PPA,CrsPA,Prog
2426,282,325,86.8,6022,2032,85,92,92.4,141,152,92.8,53,76,69.7,0,0,0,1,24,1,0,24
2427,591,1075,55,23837,17571,70,70,100,197,201,98,321,800,40.1,0,0,0,1,31,1,0,0
2428,1749,1871,93.5,38049,11880,471,489,96.3,950,978,97.1,317,385,82.3,0,0.3,-0.3,5,113,7,0,78
2429,447,1002,44.6,17199,14240,62,63,98.4,143,147,97.3,242,791,30.6,0,0,0,0,13,1,0,0
2430,705,852,82.7,16589,5409,196,223,87.9,326,362,90.1,178,249,71.5,1,1.1,-0.1,4,66,11,1,62
2431,253,343,73.8,3721,418,131,162,80.9,93,123,75.6,14,22,63.6,2,1.2,0.8,11,8,3,1,9
2432,474,731,64.8,7543,2280,269,337,79.8,155,234,66.2,36,108,33.3,5,3.4,1.6,32,25,25,11,45
2433,750,1063,70.6,25811,17983,107,107,100,293,297,98.7,344,653,52.7,0,0.1,-0.1,1,16,1,0,2
2434,6,8,75,89,14,4,5,80,0,0,0,1,1,100,0,0,0,0,1,0,0,0
2435,11,15,73.3,209,43,6,7,85.7,3,5,60,2,3,66.7,0,0,0,0,1,0,0,1
2436,736,959,76.7,12478,4526,358,398,89.9,308,398,77.4,60,122,49.2,2,2.9,-0.9,23,34,21,9,66
2437,1058,1290,82,20459,6202,418,468,89.3,472,537,87.9,152,236,64.4,0,0.7,-0.7,14,79,16,1,74
2438,1515,1830,82.8,33983,9886,369,412,89.6,862,943,91.4,271,452,60,0,0.2,-0.2,3,77,1,0,76
2439,96,147,65.3,3467,2488,17,17,100,30,31,96.8,49,99,49.5,0,0,0,0,2,0,0,0
2440,708,1012,70,20967,13380,167,169,98.8,242,248,97.6,285,579,49.2,0,0,0,0,14,0,0,0
2441,41,44,93.2,650,165,21,23,91.3,16,17,94.1,2,2,100,0,0,0,0,3,0,0,6
2442,941,1162,81,19465,5312,333,390,85.4,430,482,89.2,163,251,64.9,0,0.4,-0.4,5,103,13,4,106
2443,666,792,84.1,11832,2566,295,339,87,285,317,89.9,71,105,67.6,0,0.5,-0.5,5,50,6,2,36
2444,208,280,74.3,4353,1482,82,101,81.2,76,101,75.2,47,71,66.2,0,0,0,2,14,0,0,15
2445,10,22,45.5,361,285,2,2,100,3,3,100,5,17,29.4,0,0,0,0,0,0,0,0
2446,24,35,68.6,293,29,15,21,71.4,7,9,77.8,0,1,0,0,0.2,-0.2,2,1,0,0,0
2447,1318,1514,87.1,25957,7365,474,535,88.6,592,640,92.5,213,282,75.5,2,1.1,0.9,17,82,19,3,103
2448,749,966,77.5,18548,10340,186,187,99.5,295,300,98.3,224,433,51.7,0,0,0,0,3,0,0,1
2449,419,555,75.5,6795,1851,216,249,86.7,150,191,78.5,37,80,46.3,3,2.1,0.9,24,9,13,5,35
2450,360,518,69.5,6820,1884,158,194,81.4,144,188,76.6,50,105,47.6,0,1.3,-1.3,15,18,17,5,41
2451,2027,2193,92.4,39131,11303,742,777,95.5,1062,1118,95,211,270,78.1,0,0.4,-0.4,4,131,12,2,122
2452,76,127,59.8,1450,516,32,45,71.1,32,45,71.1,11,23,47.8,0,0.1,-0.1,2,5,2,1,9
2453,41,72,56.9,543,86,26,40,65,13,25,52,1,4,25,0,0.4,-0.4,4,3,1,0,2
2454,8,11,72.7,108,16,5,6,83.3,3,5,60,0,0,0,0,0,0,1,0,0,0,1
2455,182,245,74.3,2511,621,104,132,78.8,56,75,74.7,8,12,66.7,1,1.5,-0.5,10,15,8,2,18
2456,64,78,82.1,1113,243,28,31,90.3,31,34,91.2,4,11,36.4,0,0,0,0,4,1,0,5
2457,613,664,92.3,13151,3275,148,157,94.3,363,375,96.8,96,123,78,1,0.5,0.5,2,19,0,0,12
2458,635,724,87.7,9532,1794,349,386,90.4,237,259,91.5,30,40,75,4,3,1,24,37,14,2,42
2459,105,133,78.9,1699,544,59,71,83.1,36,48,75,7,11,63.6,0,0.3,-0.3,3,9,5,0,15
2460,3,3,100,35,13,3,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,351,463,75.8,5737,2100,199,227,87.7,118,155,76.1,30,62,48.4,1,0.9,0.1,6,29,7,2,27
2462,490,702,69.8,9958,4833,193,222,86.9,213,289,73.7,79,163,48.5,1,1.2,-0.2,14,48,13,10,54
2463,17,23,73.9,228,46,12,13,92.3,2,4,50,2,3,66.7,0,0,0,1,0,0,0,0
2464,187,257,72.8,2948,682,100,126,79.4,63,85,74.1,16,27,59.3,0,0.8,-0.8,9,15,3,0,15
2465,370,432,85.6,6782,1417,157,179,87.7,166,183,90.7,42,62,67.7,0,0.3,-0.3,5,26,3,0,34
2466,145,202,71.8,2348,790,78,97,80.4,44,59,74.6,16,31,51.6,2,1.3,0.7,10,9,5,3,12
2467,216,347,62.2,3090,417,130,176,73.9,60,99,60.6,14,33,42.4,0,0.7,-0.7,8,13,5,1,12
2468,1286,1577,81.5,25704,7113,511,545,93.8,521,580,89.8,220,393,56,8,4.6,3.4,44,158,23,0,126
2469,1010,1239,81.5,26802,13362,211,212,99.5,468,472,99.2,321,544,59,0,0,0,0,1,0,0,2
2470,485,637,76.1,9205,3330,206,245,84.1,206,243,84.8,65,115,56.5,0,1.2,-1.2,18,27,28,15,70
2471,323,406,79.6,5516,1836,157,175,89.7,131,156,84,31,59,52.5,0,0.1,-0.1,2,15,6,2,26
2472,401,856,46.8,21010,17595,12,12,100,61,61,100,326,780,41.8,0,0.1,-0.1,1,54,2,0,0
2473,1232,1518,81.2,19954,6232,635,739,85.9,456,540,84.4,100,146,68.5,6,6.4,-0.4,48,108,51,5,172
2474,94,129,72.9,1534,352,52,64,81.3,30,35,85.7,10,24,41.7,2,0.4,1.6,6,4,5,1,12
2475,908,1289,70.4,15878,6758,451,516,87.4,344,458,75.1,98,259,37.8,9,5.9,3.1,57,53,44,28,99
2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,654,920,71.1,11827,2299,313,417,75.1,234,308,76,89,136,65.4,3,3.6,-0.6,24,47,26,5,83
2478,292,390,74.9,5572,1216,132,158,83.5,113,153,73.9,42,59,71.2,1,1.8,-0.8,17,19,25,4,38
2479,2,3,66.7,60,15,1,1,100,0,0,0,1,1,100,0,0,0,0,0,1,0,1
2480,1184,1539,76.9,21845,5546,525,667,78.7,467,598,78.1,164,216,75.9,1,1.5,-0.5,16,102,11,2,103
2481,7,8,87.5,184,65,1,1,100,4,5,80,2,2,100,0,0,0,0,0,0,0,1
2482,101,115,87.8,1669,288,46,50,92,39,44,88.6,10,13,76.9,0,0.1,-0.1,4,5,3,1,11
2483,821,897,91.5,16065,4656,278,301,92.4,425,443,95.9,109,136,80.1,0,0.1,-0.1,2,23,0,0,36
2484,116,121,95.9,2764,744,22,24,91.7,70,71,98.6,23,25,92,0,0,0,0,2,0,0,1
2485,1368,1575,86.9,26443,6644,551,619,89,605,677,89.4,190,252,75.4,1,1.2,-0.2,15,185,7,2,149
2486,1,1,100,17,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0
2487,486,648,75,8253,3914,226,262,86.3,205,265,77.4,44,88,50,1,0.5,0.5,9,26,21,13,51
2488,1,2,50,9,0,1,1,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2489,1075,1215,88.5,19259,4660,479,522,91.8,474,530,89.4,110,138,79.7,2,1.6,0.4,19,70,12,0,114
2490,483,561,86.1,10429,3542,129,140,92.1,261,279,93.5,86,127,67.7,0,0.1,-0.1,1,15,1,0,25
2491,1202,1351,89,22877,6879,436,468,93.2,639,683,93.6,115,179,64.2,0,0.2,-0.2,4,74,5,3,72
2492,1014,1283,79,18575,5764,441,508,86.8,454,538,84.4,108,181,59.7,4,5,-1,36,68,42,21,114
2493,314,375,83.7,8559,4632,52,52,100,160,161,99.4,99,159,62.3,0,0,0,0,0,0,0,0
2494,5,5,100,85,7,2,2,100,3,3,100,0,0,0,0,0,0,0,0,0,0,0
2495,1094,1342,81.5,24141,8655,296,344,86,573,625,91.7,216,337,64.1,1,0.2,0.8,5,77,15,3,103
2496,775,1035,74.9,16890,6491,222,269,82.5,404,477,84.7,138,258,53.5,2,0.5,1.5,8,66,9,0,81
2497,55,61,90.2,1134,280,17,18,94.4,31,34,91.2,7,7,100,0,0,0,0,2,0,0,4
2498,1290,1520,84.9,30817,8377,238,281,84.7,715,786,91,331,431,76.8,0,0.2,-0.2,4,86,11,0,106
2499,481,661,72.8,8369,2196,239,293,81.6,178,239,74.5,53,95,55.8,4,2.5,1.5,19,47,22,7,58
2500,23,28,82.1,512,236,8,8,100,8,8,100,7,12,58.3,0,0,0,0,0,0,0,0
2501,958,1115,85.9,20536,7498,291,319,91.2,483,529,91.3,177,246,72,1,0.3,0.7,3,58,3,1,61
2502,103,124,83.1,1894,528,44,49,89.8,39,46,84.8,17,23,73.9,0,0,0,0,7,3,0,12
2503,845,1016,83.2,17222,6271,280,317,88.3,439,490,89.6,117,187,62.6,0,0.5,-0.5,8,67,11,0,60
2504,962,1127,85.4,12874,2421,637,699,91.1,255,286,89.2,31,50,62,7,4.8,2.2,38,38,29,5,62
2505,1106,1427,77.5,19176,8176,557,610,91.3,424,529,80.2,112,238,47.1,1,1.6,-0.6,18,88,30,8,116
2506,860,1049,82,14565,3333,437,503,86.9,289,354,81.6,100,135,74.1,8,5.6,2.4,44,69,21,4,87
2507,273,393,69.5,5108,1683,124,149,83.2,103,147,70.1,41,85,48.2,0,0.9,-0.9,10,25,9,4,32
2508,1615,1713,94.3,31548,7992,594,620,95.8,796,822,96.8,210,245,85.7,0,0.1,-0.1,2,113,4,0,75
2509,287,344,83.4,7308,4744,79,79,100,104,105,99,97,153,63.4,0,0,0,0,3,0,0,1
2510,677,834,81.2,13071,3661,298,336,88.7,267,317,84.2,101,146,69.2,0,0.9,-0.9,14,59,9,1,72
2511,691,854,80.9,12443,3313,315,362,87,294,335,87.8,74,126,58.7,4,2.4,1.6,23,73,17,4,61
2512,152,180,84.4,3030,787,59,66,89.4,59,66,89.4,30,42,71.4,0,0.3,-0.3,3,18,1,0,18
2513,1097,1259,87.1,24438,6594,275,306,89.9,616,660,93.3,196,272,72.1,0,0.2,-0.2,5,48,2,0,47
2514,1056,1343,78.6,17732,7710,538,596,90.3,400,497,80.5,92,193,47.7,0,1,-1,11,69,24,8,109
2515,137,183,74.9,2675,551,52,66,78.8,59,75,78.7,22,31,71,0,0,0,0,8,3,1,9
2516,173,245,70.6,3407,694,67,86,77.9,78,95,82.1,25,52,48.1,0,0.2,-0.2,4,7,2,1,17
2517,855,1293,66.1,17440,10003,317,390,81.3,393,547,71.8,133,312,42.6,0,0.7,-0.7,18,114,25,13,138
2518,1627,2015,80.7,28386,7678,760,848,89.6,662,767,86.3,167,308,54.2,9,5,4,42,153,33,4,170
2519,444,603,73.6,6925,1127,264,336,78.6,114,155,73.5,41,58,70.7,3,3.3,-0.3,27,30,23,1,39
2520,120,138,87,2444,873,30,35,85.7,73,76,96.1,16,26,61.5,0,0,0,0,5,1,1,8
2521,1194,1312,91,24844,8251,368,392,93.9,629,671,93.7,188,233,80.7,0,0.3,-0.3,8,98,14,4,94
2522,991,1218,81.4,18591,4735,469,514,91.2,384,453,84.8,127,209,60.8,4,4.5,-0.5,42,93,54,19,111
2523,130,155,83.9,2079,787,69,80,86.3,53,61,86.9,8,9,88.9,0,0.2,-0.2,2,7,0,0,8
2524,526,655,80.3,9689,2794,229,270,84.8,218,256,85.2,67,95,70.5,2,2.5,-0.5,16,51,18,0,70
2525,3,6,50,49,3,1,1,100,2,3,66.7,0,2,0,0,0,0,0,0,0,0,0
2526,531,685,77.5,9304,3611,251,297,84.5,224,270,83,49,89,55.1,0,0.4,-0.4,9,26,13,8,63
2527,32,38,84.2,486,58,20,22,90.9,11,13,84.6,1,3,33.3,0,0,0,0,1,0,0,2
2528,113,210,53.8,1679,512,65,114,57,27,49,55.1,10,19,52.6,0,0.6,-0.6,5,12,3,0,16
2529,910,1015,89.7,23295,12081,186,186,100,445,450,98.9,278,375,74.1,1,0.1,0.9,1,4,0,0,1
2530,38,50,76,896,428,4,7,57.1,26,28,92.9,7,13,53.8,0,0.1,-0.1,1,5,1,0,4
2531,361,480,75.2,4886,962,228,278,82,98,139,70.5,14,24,58.3,3,2.2,0.8,26,16,23,2,35
2532,254,347,73.2,6397,2508,53,64,82.8,126,139,90.6,73,137,53.3,0,0.1,-0.1,1,17,0,0,16
2533,1773,1951,90.9,39040,9981,431,464,92.9,1003,1057,94.9,329,408,80.6,0,0.1,-0.1,2,101,5,1,105
2534,28,32,87.5,441,65,13,15,86.7,12,13,92.3,2,3,66.7,0,0,0,1,2,0,0,1
2535,695,826,84.1,13114,2949,306,350,87.4,265,300,88.3,110,138,79.7,3,2.3,0.7,22,62,18,1,69
2536,821,1024,80.2,15280,3281,343,410,83.7,354,412,85.9,107,162,66,0,1.9,-1.9,15,70,25,2,87
2537,193,229,84.3,2901,1163,107,119,89.9,72,81,88.9,7,17,41.2,0,0,0,0,6,3,1,12
2538,1297,1570,82.6,26674,5994,477,545,87.5,567,631,89.9,227,339,67,1,0.9,0.1,10,87,8,1,89
2539,2497,2745,91,57962,16065,542,579,93.6,1384,1465,94.5,557,670,83.1,0,0.5,-0.5,3,145,10,0,145
2540,1653,2147,77,30781,15309,738,825,89.5,659,828,79.6,217,400,54.3,2,3.1,-1.1,44,159,53,15,222
2541,840,1167,72,20747,7676,221,286,77.3,374,458,81.7,240,401,59.9,0,0.7,-0.7,10,69,13,2,76
2542,24,27,88.9,483,297,9,9,100,13,13,100,2,5,40,0,0,0,0,0,0,0,0
2543,22,29,75.9,322,67,11,15,73.3,10,11,90.9,0,2,0,1,0.3,0.7,3,1,1,0,2
2544,17,27,63,326,196,7,9,77.8,7,12,58.3,3,6,50,0,0,0,1,1,1,1,3
2545,10,12,83.3,192,35,4,6,66.7,5,5,100,1,1,100,0,0,0,0,0,0,0,1
2546,19,26,73.1,309,52,11,16,68.8,7,8,87.5,1,1,100,0,0,0,0,0,0,0,1
2547,18,22,81.8,261,80,11,12,91.7,6,7,85.7,1,2,50,0,0,0,0,0,0,0,0
2548,907,1298,69.9,16840,7035,429,491,87.4,348,455,76.5,121,302,40.1,1,1.8,-0.8,15,73,25,19,66
2549,10,11,90.9,120,29,8,8,100,2,3,66.7,0,0,0,0,0,0,0,0,0,0,0
2550,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,220,257,85.6,3876,838,97,113,85.8,98,111,88.3,18,25,72,0,0.1,-0.1,1,18,2,1,9
2552,1552,1852,83.8,29434,7186,625,713,87.7,698,786,88.8,200,294,68,4,2.1,1.9,17,154,25,1,162
2553,75,99,75.8,1458,583,30,34,88.2,32,40,80,12,23,52.2,0,0.2,-0.2,4,3,5,3,8
2554,107,146,73.3,1677,313,60,74,81.1,33,41,80.5,9,14,64.3,1,0.8,0.2,6,4,8,4,6
2555,459,570,80.5,7690,3146,235,250,94,168,198,84.8,43,104,41.3,2,1.1,0.9,12,35,14,2,50
2556,134,193,69.4,2407,948,63,75,84,49,69,71,17,37,45.9,0,0,0,1,13,1,0,16
2557,391,498,78.5,6635,1798,198,226,87.6,148,189,78.3,40,55,72.7,3,2.7,0.3,21,19,21,6,44
2558,126,161,78.3,2584,488,42,52,80.8,58,67,86.6,23,30,76.7,0,0,0,1,11,1,0,8
2559,155,210,73.8,2792,1344,75,93,80.6,63,80,78.8,15,30,50,0,0,0,0,13,1,0,14
2560,921,1035,89,24253,14416,171,171,100,452,458,98.7,294,402,73.1,0,0,0,0,2,0,0,1
2561,48,87,55.2,2190,1758,2,2,100,12,12,100,34,73,46.6,0,0,0,0,2,0,0,0
2562,642,799,80.4,9949,1672,369,449,82.2,213,253,84.2,46,53,86.8,7,4.5,2.5,41,34,20,5,50
2563,1107,1323,83.7,27578,9207,265,292,90.8,498,545,91.4,340,469,72.5,1,0.1,0.9,3,103,8,0,73
2564,642,863,74.4,11784,4782,282,335,84.2,267,340,78.5,77,129,59.7,1,1.6,-0.6,17,35,25,19,54
2565,21,24,87.5,331,93,12,12,100,9,10,90,0,1,0,0,0,0,0,2,0,0,2
2566,149,205,72.7,2471,781,78,103,75.7,46,57,80.7,17,29,58.6,1,1,0,8,15,5,0,19
2567,1010,1430,70.6,17226,5833,538,636,84.6,317,419,75.7,121,283,42.8,8,9,-1,59,93,51,9,137
2568,622,761,81.7,13315,4134,160,196,81.6,349,383,91.1,107,166,64.5,0,0.1,-0.1,2,22,2,0,27
2569,229,359,63.8,3526,1201,121,149,81.2,79,113,69.9,17,51,33.3,3,0.7,2.3,9,21,3,2,24
2570,504,604,83.4,8011,2130,290,329,88.1,158,174,90.8,46,64,71.9,1,2.1,-1.1,21,31,21,3,54
2571,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2572,359,484,74.2,5636,1957,205,240,85.4,126,166,75.9,22,54,40.7,0,0.2,-0.2,5,22,7,2,28
2573,1434,1643,87.3,33887,11278,357,381,93.7,698,741,94.2,363,493,73.6,0,0,0,1,63,0,0,68
2574,874,1148,76.1,14951,3034,419,518,80.9,339,431,78.7,90,130,69.2,1,4.7,-3.7,34,67,23,3,71
2575,103,143,72,1928,471,52,59,88.1,32,46,69.6,17,28,60.7,2,0.9,1.1,7,7,4,2,8
2576,761,1002,75.9,11484,3797,435,521,83.5,255,340,75,43,76,56.6,1,0.9,0.1,14,66,6,1,68
2577,420,590,71.2,6042,1409,266,343,77.6,120,172,69.8,22,39,56.4,3,2,1,14,24,10,2,37
2578,849,965,88,15761,3032,342,378,90.5,382,415,92,104,143,72.7,0,0.3,-0.3,5,62,16,2,72
2579,3,5,60,57,3,0,0,0,3,3,100,0,1,0,0,0,0,0,0,0,0,0
2580,2011,2559,78.6,38768,9963,788,893,88.2,910,1049,86.7,282,538,52.4,4,3.3,0.7,48,212,43,4,206
2581,1136,1490,76.2,20866,6069,480,550,87.3,521,625,83.4,127,271,46.9,3,4.1,-1.1,33,56,34,14,98
2582,11,22,50,213,78,4,10,40,3,6,50,3,5,60,0,0,0,0,2,0,0,4
2583,22,35,62.9,261,44,13,16,81.3,7,13,53.8,0,0,0,0,0,0,1,2,0,0,0
2584,390,603,64.7,9679,3496,138,175,78.9,135,194,69.6,109,217,50.2,0,0.9,-0.9,12,65,4,2,58
2585,980,1096,89.4,22363,6634,246,268,91.8,516,541,95.4,211,275,76.7,0,0.1,-0.1,3,76,3,1,58
2586,770,991,77.7,12323,2860,418,488,85.7,283,362,78.2,51,86,59.3,6,6.1,-0.1,43,42,40,5,95
2587,469,546,85.9,9717,2625,171,196,87.2,205,223,91.9,86,106,81.1,0,0.5,-0.5,9,68,5,1,51
2588,788,888,88.7,12796,3343,403,432,93.3,317,352,90.1,56,79,70.9,2,1,1,13,48,14,4,43
2589,1378,1647,83.7,26244,9111,576,615,93.7,611,702,87,176,286,61.5,0,0.9,-0.9,14,139,19,3,142
2590,1380,1646,83.8,27177,9938,508,559,90.9,655,753,87,202,296,68.2,0,0.5,-0.5,8,128,10,3,127
2591,129,164,78.7,2909,907,32,36,88.9,67,72,93.1,29,52,55.8,0,0.1,-0.1,1,12,0,0,4
2592,27,29,93.1,574,161,6,6,100,17,18,94.4,4,5,80,0,0,0,0,0,0,0,0
2593,801,884,90.6,16890,5467,208,221,94.1,461,485,95.1,123,165,74.5,0,0,0,0,33,0,0,37
2594,633,769,82.3,12016,3077,258,301,85.7,270,309,87.4,93,131,71,0,1.3,-1.3,16,64,11,1,55
2595,756,917,82.4,17235,4510,191,219,87.2,387,430,90,163,245,66.5,0,0,0,0,26,0,0,34
2596,334,408,81.9,5378,2172,187,202,92.6,120,138,87,24,51,47.1,2,0.4,1.6,5,19,7,3,34
2597,875,1049,83.4,18317,5850,264,287,92,468,522,89.7,139,227,61.2,0,0,0,1,43,0,0,56
2598,8,9,88.9,139,24,5,5,100,3,3,100,0,0,0,0,0,0,0,1,0,0,1
2599,32,44,72.7,408,67,20,26,76.9,7,9,77.8,2,3,66.7,0,0.4,-0.4,3,1,1,0,1
2600,286,322,88.8,4769,1287,139,153,90.8,115,125,92,24,32,75,0,0.6,-0.6,3,23,3,0,24
2601,360,442,81.4,5793,1046,189,217,87.1,138,158,87.3,22,48,45.8,2,1.9,0.1,18,16,15,2,34
2602,875,1031,84.9,18798,4314,364,393,92.6,301,342,88,190,261,72.8,3,1.7,1.3,28,119,28,7,86
2603,1822,2042,89.2,40769,13464,521,554,94,901,957,94.1,388,503,77.1,2,1.1,0.9,5,140,3,0,138
2604,525,774,67.8,10764,3682,233,290,80.3,185,250,74,100,199,50.3,1,1.5,-0.5,19,61,27,9,78
2605,529,675,78.4,9423,2598,242,295,82,199,249,79.9,70,102,68.6,1,0.6,0.4,6,53,3,0,39
2606,555,631,88,12994,4375,103,115,89.6,332,354,93.8,119,150,79.3,0,0.7,-0.7,4,33,1,0,35
2607,8,10,80,151,14,4,4,100,3,3,100,1,2,50,0,0.1,-0.1,1,0,0,0,0
2608,799,939,85.1,14791,3271,328,380,86.3,363,415,87.5,94,121,77.7,2,1.8,0.2,16,85,7,0,71
2609,225,342,65.8,3865,2003,119,155,76.8,73,104,70.2,27,55,49.1,1,1.2,-0.2,12,15,21,14,33
2610,669,848,78.9,14897,3465,192,235,81.7,335,382,87.7,133,200,66.5,0,1,-1,7,70,3,1,59
2611,587,864,67.9,10358,3963,299,354,84.5,180,243,74.1,85,207,41.1,5,3.7,1.3,39,42,40,20,75
2612,881,1176,74.9,16373,7926,371,418,88.8,405,508,79.7,94,216,43.5,2,2.1,-0.1,22,78,25,15,118
2613,10,13,76.9,145,53,6,7,85.7,2,2,100,1,2,50,0,0,0,0,0,0,0,1
2614,579,879,65.9,9466,2410,298,384,77.6,211,313,67.4,52,103,50.5,2,5.4,-3.4,56,43,26,16,63
2615,74,103,71.8,992,212,47,61,77,18,24,75,3,8,37.5,1,0.8,0.2,6,0,4,3,4
2616,567,796,71.2,10891,2662,247,304,81.3,214,274,78.1,94,179,52.5,6,3.3,2.7,34,28,26,7,62
2617,34,47,72.3,625,177,16,20,80,15,19,78.9,3,7,42.9,0,0,0,0,6,0,0,5
2618,6,10,60,78,28,4,6,66.7,2,4,50,0,0,0,0,0,0,0,0,0,0,0
2619,670,944,71,12594,5154,289,329,87.8,299,409,73.1,78,174,44.8,0,0.1,-0.1,4,58,9,2,64
2620,17,24,70.8,270,129,9,9,100,7,11,63.6,1,4,25,0,0,0,0,0,0,0,1
2621,2034,2442,83.3,37544,11954,831,930,89.4,952,1090,87.3,222,342,64.9,1,3.3,-2.3,34,155,55,23,196
2622,33,50,66,427,135,18,24,75,10,15,66.7,1,5,20,0,0.2,-0.2,1,1,1,0,3
2623,1460,1700,85.9,30805,11698,412,442,93.2,808,872,92.7,224,355,63.1,3,0.7,2.3,7,73,6,1,68
2624,944,1352,69.8,28685,19176,190,191,99.5,402,404,99.5,349,754,46.3,0,0,0,0,14,0,0,0
2625,1080,1410,76.6,19878,9841,498,551,90.4,449,550,81.6,115,247,46.6,2,2.7,-0.7,29,80,31,14,106
2626,228,328,69.5,3782,1102,107,140,76.4,87,120,72.5,23,42,54.8,1,2,-1,12,22,6,3,28
2627,1397,1625,86,25208,6986,636,704,90.3,576,637,90.4,161,234,68.8,6,5.1,0.9,33,168,47,4,142
2628,1106,1548,71.4,21603,9056,484,545,88.8,416,528,78.8,193,417,46.3,9,4.9,4.1,55,57,35,26,90
2629,332,393,84.5,4756,926,197,221,89.1,104,116,89.7,17,25,68,2,1,1,7,12,10,1,24
2630,80,124,64.5,1489,796,26,41,63.4,45,64,70.3,6,11,54.5,0,0.2,-0.2,1,7,1,1,14
2631,1437,1812,79.3,26551,11524,661,727,90.9,580,699,83,175,325,53.8,6,3.6,2.4,35,104,63,15,202
2632,813,1085,74.9,15607,4328,344,429,80.2,336,410,82,114,175,65.1,5,4.3,0.7,46,79,64,15,124
2633,56,68,82.4,1110,256,19,22,86.4,29,32,90.6,7,12,58.3,0,0.4,-0.4,2,8,2,0,7
2634,1083,1290,84,17581,4615,545,603,90.4,449,525,85.5,74,128,57.8,3,2,1,19,52,21,11,80
2635,15,17,88.2,367,134,4,5,80,5,5,100,6,7,85.7,0,0,0,0,0,0,0,0
2636,6,8,75,118,0,4,4,100,1,2,50,1,2,50,0,0,0,0,0,0,0,0
2637,236,263,89.7,4763,1047,76,81,93.8,123,132,93.2,35,43,81.4,0,0,0,0,9,0,0,10
2638,621,786,79,14181,4873,153,168,91.1,325,380,85.5,130,214,60.7,0,0.2,-0.2,3,37,5,1,34
2639,8,10,80,147,19,4,6,66.7,3,3,100,1,1,100,0,0,0,0,0,0,0,0
2640,850,994,85.5,17209,6042,267,304,87.8,438,481,91.1,132,189,69.8,0,0.3,-0.3,4,53,2,0,74
2641,99,116,85.3,1554,419,57,64,89.1,35,37,94.6,5,8,62.5,0,0,0,1,6,0,0,2
2642,799,977,81.8,13861,5501,372,414,89.9,356,407,87.5,59,119,49.6,3,2.2,0.8,23,36,19,9,65
2643,278,347,80.1,6906,2186,50,53,94.3,154,163,94.5,69,125,55.2,0,0.5,-0.5,5,22,4,1,21
2644,34,36,94.4,611,138,13,14,92.9,17,17,100,4,5,80,0,0,0,0,1,0,0,1
2645,398,488,81.6,5615,683,250,283,88.3,126,151,83.4,11,23,47.8,3,2.1,0.9,17,9,12,4,21
2646,23,28,82.1,627,415,3,3,100,12,12,100,8,13,61.5,0,0,0,0,0,0,0,0
2647,578,604,95.7,10999,3373,207,214,96.7,319,328,97.3,51,59,86.4,0,0,0,1,34,0,0,30
2648,219,350,62.6,2955,703,131,188,69.7,60,105,57.1,10,22,45.5,2,1.3,0.7,11,24,3,0,25
2649,91,129,70.5,1556,499,50,61,82,30,38,78.9,10,19,52.6,2,1.8,0.2,6,5,10,4,10
2650,1953,2192,89.1,45093,13305,438,490,89.4,1081,1164,92.9,420,511,82.2,0,0.9,-0.9,8,153,6,0,123
2651,7,8,87.5,172,20,2,2,100,4,4,100,1,2,50,0,0,0,0,2,0,0,0
2652,408,552,73.9,7998,1941,188,219,85.8,129,165,78.2,80,142,56.3,1,1.2,-0.2,22,37,10,0,43
2653,120,146,82.2,3043,1600,28,28,100,59,61,96.7,32,55,58.2,0,0,0,0,0,0,0,0
2654,70,82,85.4,1347,408,24,25,96,38,41,92.7,7,13,53.8,0,0.1,-0.1,2,4,0,0,4
2655,273,334,81.7,6382,2077,81,88,92,119,135,88.1,70,102,68.6,0,0,0,1,16,1,0,12
2656,14,17,82.4,286,106,4,4,100,9,10,90,1,3,33.3,0,0.4,-0.4,2,0,2,1,1
2657,276,308,89.6,4707,1090,135,144,93.8,97,108,89.8,34,40,85,0,0.1,-0.1,3,22,1,0,19
2658,53,64,82.8,883,269,25,27,92.6,26,28,92.9,2,6,33.3,0,0,0,0,0,2,1,2
2659,365,482,75.7,9417,3677,75,95,78.9,177,198,89.4,109,180,60.6,0,0,0,1,29,3,0,30
2660,191,255,74.9,3036,712,102,126,81,54,68,79.4,21,29,72.4,0,0.3,-0.3,5,14,12,1,27
2661,692,790,87.6,12579,3024,338,365,92.6,234,266,88,95,118,80.5,1,3.2,-2.2,22,69,14,4,57
