Unnamed: 0,Standard,Standard.1,Standard.2,Standard.3,Standard.4,Standard.5,Standard.6,Standard.7,Standard.8,Standard.9,Standard.10,Standard.11,Expected,Expected.1,Expected.2,Expected.3,Expected.4
Rk,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
538,2,12,3,25,0.42,0.1,0.17,0.67,9.4,0,0,0,1.5,1.5,0.12,0.5,0.5
539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,0,3,1,33.3,2.87,0.96,0,0,13,0,0,0,0.6,0.6,0.2,-0.6,-0.6
541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,5,52,19,36.5,2.67,0.98,0.1,0.26,16.9,0,0,0,4.1,4.1,0.08,0.9,0.9
543,2,13,3,23.1,0.36,0.08,0.15,0.67,7.5,0,0,0,1.3,1.3,0.1,0.7,0.7
544,2,23,8,34.8,2.62,0.91,0.09,0.25,13.7,0,0,0,3.5,3.5,0.15,-1.5,-1.5
545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,0,5,2,40,0.56,0.22,0,0,14,0,0,0,0.3,0.3,0.06,-0.3,-0.3
548,1,15,8,53.3,0.62,0.33,0.07,0.13,8.7,0,0,0,1.3,1.3,0.08,-0.3,-0.3
549,0,4,0,0,0.49,0,0,0,18.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2
550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,0,21,7,33.3,0.91,0.3,0,0,24.2,5,0,0,0.7,0.7,0.03,-0.7,-0.7
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,0,2,0,0,1.89,0,0,0,16.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
554,0,1,0,0,0.42,0,0,0,17,0,0,0,0,0,0.02,0,0
555,7,50,19,38,2.93,1.11,0.14,0.37,12.6,0,0,0,7.4,7.4,0.15,-0.4,-0.4
556,2,20,4,20,1.65,0.33,0.1,0.5,15.4,0,0,0,3.1,3.1,0.16,-1.1,-1.1
557,0,5,0,0,0.33,0,0,0,19.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3
558,1,31,7,22.6,1.47,0.33,0.03,0.14,11.3,0,0,0,2.3,2.3,0.08,-1.3,-1.3
559,2,22,11,50,0.81,0.4,0.09,0.18,16.8,2,0,0,2.5,2.5,0.12,-0.5,-0.5
560,9,53,23,43.4,1.99,0.87,0.17,0.39,17,0,0,0,7.6,7.4,0.14,1.4,1.6
561,8,54,22,40.7,2.51,1.02,0.13,0.32,13.4,0,1,1,8.3,7.8,0.14,-0.3,-0.8
562,0,6,0,0,0.48,0,0,0,24.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2
563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,1,8,2,25,0.34,0.08,0.13,0.5,17.1,0,0,0,1,1,0.12,0,0
565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,0,5,1,20,0.37,0.07,0,0,28.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2
567,0,3,0,0,2.45,0,0,0,20.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2
568,1,2,1,50,1.14,0.57,0.5,1,17.5,0,0,0,0.7,0.7,0.37,0.3,0.3
569,2,4,2,50,1.73,0.87,0.25,0.5,13.1,0,1,1,1.4,0.6,0.16,0.6,0.4
570,1,4,2,50,1.13,0.56,0.25,0.5,20.2,0,0,0,0.1,0.1,0.04,0.9,0.9
571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,3,16,6,37.5,1.25,0.47,0.19,0.5,14.3,0,0,0,2,2,0.12,1,1
573,0,2,0,0,0.51,0,0,0,15.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,0,15,5,33.3,0.44,0.15,0,0,16.6,0,0,0,1.2,1.2,0.08,-1.2,-1.2
577,3,18,4,22.2,1.65,0.37,0.11,0.5,12.3,0,1,1,2.8,2.1,0.12,0.2,-0.1
578,1,14,4,28.6,0.75,0.21,0.07,0.25,23.3,0,0,0,0.7,0.7,0.05,0.3,0.3
579,0,2,0,0,0.98,0,0,0,20.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
580,2,5,3,60,0.23,0.14,0.4,0.67,6.7,0,0,0,0.7,0.7,0.14,1.3,1.3
581,2,27,9,33.3,1.61,0.54,0.07,0.22,16.2,0,0,0,3.2,3.2,0.12,-1.2,-1.2
582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,2,28,9,32.1,3.85,1.24,0.07,0.22,17,0,0,0,3.9,3.9,0.14,-1.9,-1.9
584,0,1,0,0,0.07,0,0,0,6,0,0,0,0.4,0.4,0.38,-0.4,-0.4
585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,0,19,4,21.1,0.54,0.11,0,0,24.6,11,0,0,0.9,0.9,0.05,-0.9,-0.9
588,1,5,1,20,0.26,0.05,0,0,28,0,1,1,0.9,0.1,0.03,0.1,-0.1
589,1,27,7,25.9,1.13,0.29,0.04,0.14,17.9,0,0,0,2.2,2.2,0.08,-1.2,-1.2
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,0,1,0,0,0.05,0,0,0,20.1,0,0,0,0,0,0.04,0,0
592,2,18,6,33.3,0.74,0.25,0.06,0.17,17.7,0,1,1,2,1.2,0.07,0,-0.2
593,1,11,5,45.5,0.44,0.2,0.09,0.2,23.5,0,0,0,0.5,0.5,0.04,0.5,0.5
594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,2,27,11,40.7,1.66,0.68,0.07,0.18,15.6,1,0,0,2.5,2.5,0.09,-0.5,-0.5
596,3,27,8,29.6,0.75,0.22,0.11,0.38,17.1,0,0,0,1.7,1.7,0.06,1.3,1.3
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,2,9,3,33.3,0.79,0.26,0.22,0.67,17.3,1,0,0,0.9,0.9,0.1,1.1,1.1
599,7,66,30,45.5,2.76,1.26,0.08,0.17,22,8,2,3,8.1,5.8,0.09,-1.1,-0.8
600,0,2,0,0,0.22,0,0,0,8.1,0,0,0,0.2,0.2,0.1,-0.2,-0.2
601,0,3,1,33.3,1.38,0.46,0,0,11.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
602,0,1,0,0,3.6,0,0,0,10.4,0,0,0,0.2,0.2,0.17,-0.2,-0.2
603,0,3,1,33.3,2.5,0.83,0,0,16,0,0,0,0.5,0.5,0.18,-0.5,-0.5
604,0,6,1,16.7,1.32,0.22,0,0,27.4,3,0,0,0.2,0.2,0.03,-0.2,-0.2
605,1,10,2,20,0.4,0.08,0.1,0.5,7.1,0,0,0,1.5,1.5,0.15,-0.5,-0.5
606,1,5,2,40,0.38,0.15,0.2,0.5,17.5,0,0,0,0.3,0.3,0.05,0.7,0.7
607,3,8,6,75,1.03,0.77,0.38,0.5,10.6,0,0,0,1.3,1.3,0.17,1.7,1.7
608,4,23,11,47.8,0.78,0.37,0.17,0.36,12.8,0,0,0,1.8,1.8,0.08,2.2,2.2
609,0,12,2,16.7,0.97,0.16,0,0,17.9,0,0,0,1.2,1.2,0.1,-1.2,-1.2
610,4,26,12,46.2,2.34,1.08,0.15,0.33,14.7,1,0,1,5.1,4.3,0.17,-1.1,-0.3
611,1,7,1,14.3,0.46,0.07,0.14,1,20.6,0,0,0,0.3,0.3,0.04,0.7,0.7
612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,1,16,5,31.3,1.14,0.36,0.06,0.2,25.9,1,0,0,0.5,0.5,0.03,0.5,0.5
614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,8,48,18,37.5,1.27,0.48,0.17,0.44,19.7,0,0,0,4.6,4.6,0.1,3.4,3.4
616,1,10,5,50,0.83,0.41,0.1,0.2,20.4,0,0,0,0.7,0.7,0.07,0.3,0.3
617,2,24,8,33.3,1.22,0.41,0.08,0.25,18.9,3,0,0,2.4,2.4,0.1,-0.4,-0.4
618,1,8,1,12.5,0.49,0.06,0.13,1,17.7,0,0,0,0.8,0.8,0.1,0.2,0.2
619,1,18,2,11.1,0.56,0.06,0.06,0.5,21.3,0,0,0,1.2,1.2,0.07,-0.2,-0.2
620,1,5,2,40,0.33,0.13,0.2,0.5,9.2,0,0,0,0.3,0.3,0.07,0.7,0.7
621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,2,6,2,33.3,0.7,0.23,0.33,1,12.1,1,0,0,0.6,0.6,0.09,1.4,1.4
623,0,1,0,0,0.87,0,0,0,23,0,0,0,0,0,0.03,0,0
624,0,3,0,0,0.84,0,0,0,24.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
625,0,2,0,0,0.22,0,0,0,18,0,0,0,0.1,0.1,0.04,-0.1,-0.1
626,1,27,6,22.2,1.28,0.28,0.04,0.17,22.6,1,0,0,1.4,1.4,0.05,-0.4,-0.4
627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,3,9,5,55.6,0.7,0.39,0.33,0.6,13.8,0,0,0,1.2,1.2,0.14,1.8,1.8
629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,13,55,33,60,2.1,1.26,0.24,0.39,15,0,0,0,9.8,9.8,0.18,3.2,3.2
631,1,4,3,75,0.2,0.15,0.25,0.33,22.1,0,0,0,0.2,0.2,0.04,0.8,0.8
632,0,3,0,0,0.2,0,0,0,13,0,0,0,0.2,0.2,0.07,-0.2,-0.2
633,0,7,0,0,0.44,0,0,0,24.6,0,0,0,0.2,0.2,0.02,-0.2,-0.2
634,1,9,2,22.2,2.92,0.65,0.11,0.5,9.6,0,0,0,1,1,0.12,0,0
635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,0,16,4,25,0.77,0.19,0,0,10.6,0,0,0,1.3,1.3,0.09,-1.3,-1.3
637,3,16,5,31.3,0.75,0.23,0.19,0.6,8.3,0,0,0,1.7,1.7,0.11,1.3,1.3
638,6,79,25,31.6,3.56,1.13,0.05,0.16,20.2,10,2,3,9.7,7.5,0.09,-3.7,-3.5
639,0,5,1,20,0.53,0.11,0,0,12.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3
640,9,80,19,23.8,2.25,0.53,0.08,0.32,24,10,3,3,6.6,4.3,0.06,2.4,1.7
641,0,4,2,50,0.25,0.12,0,0,24.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
642,0,1,0,0,3.75,0,0,0,20.1,0,0,0,0,0,0.03,0,0
643,2,12,7,58.3,0.5,0.29,0.17,0.29,10.5,0,0,0,2.3,2.3,0.19,-0.3,-0.3
644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,1,14,6,42.9,0.72,0.31,0.07,0.17,17.8,0,0,0,0.9,0.9,0.07,0.1,0.1
646,2,26,7,26.9,1.11,0.3,0.08,0.29,12.7,0,0,0,2.6,2.6,0.1,-0.6,-0.6
647,3,22,9,40.9,1.48,0.61,0.14,0.33,16.3,0,0,0,2.8,2.8,0.13,0.2,0.2
648,0,5,1,20,1.25,0.25,0,0,23.6,1,0,0,0.2,0.2,0.04,-0.2,-0.2
649,0,6,1,16.7,0.88,0.15,0,0,22.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2
650,0,17,5,29.4,2.35,0.69,0,0,20.4,1,0,0,1.2,1.2,0.07,-1.2,-1.2
651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,3,17,10,58.8,0.86,0.51,0.18,0.3,20.6,0,0,0,1.1,1.1,0.07,1.9,1.9
653,1,8,3,37.5,0.56,0.21,0.13,0.33,13.1,0,0,0,0.4,0.4,0.05,0.6,0.6
654,0,1,0,0,2.25,0,0,0,12,0,0,0,0,0,0.03,0,0
655,0,5,0,0,0.5,0,0,0,23,0,0,0,0.2,0.2,0.03,-0.2,-0.2
656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,0,1,0,0,0.34,0,0,0,6.7,0,0,0,0.1,0.1,0.08,-0.1,-0.1
658,15,91,34,37.4,3.3,1.23,0.16,0.44,16,2,0,1,10.8,10.1,0.11,4.2,4.9
659,0,1,0,0,0.34,0,0,0,30.4,0,0,0,0,0,0.03,0,0
660,1,27,8,29.6,3.59,1.06,0.04,0.13,13.6,1,0,0,3.8,3.8,0.14,-2.8,-2.8
661,0,6,2,33.3,5.4,1.8,0,0,10.8,0,0,0,1,1,0.17,-1,-1
662,6,55,20,36.4,2.79,1.01,0.11,0.3,17.2,0,0,0,5.6,5.6,0.1,0.4,0.4
663,0,7,2,28.6,0.67,0.19,0,0,10.3,0,0,0,0.7,0.7,0.1,-0.7,-0.7
664,4,44,13,29.5,2.27,0.67,0.09,0.31,23.3,5,0,0,2.4,2.4,0.05,1.6,1.6
665,5,40,19,47.5,2.4,1.14,0.13,0.26,13.7,0,0,0,4.7,4.7,0.12,0.3,0.3
666,2,14,5,35.7,0.79,0.28,0.14,0.4,15.5,0,0,0,1.4,1.4,0.1,0.6,0.6
667,1,5,1,20,0.17,0.03,0.2,1,16.8,0,0,0,0.5,0.5,0.1,0.5,0.5
668,1,32,8,25,1.15,0.29,0.03,0.13,13.5,0,0,0,3.3,3.3,0.1,-2.3,-2.3
669,1,17,8,47.1,2.92,1.37,0.06,0.13,15.3,0,0,0,1.8,1.8,0.1,-0.8,-0.8
670,0,5,0,0,0.95,0,0,0,12.7,0,0,0,0.6,0.6,0.11,-0.6,-0.6
671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,0,7,1,14.3,0.56,0.08,0,0,21.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2
673,0,2,1,50,2.34,1.17,0,0,17.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2
674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,20,102,45,44.1,3.14,1.39,0.12,0.27,21.1,14,8,8,17.7,11.6,0.11,2.3,0.4
676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,0,4,2,50,0.27,0.13,0,0,10,0,0,0,0.3,0.3,0.08,-0.3,-0.3
678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,2,14,5,35.7,0.66,0.24,0.14,0.4,15.6,0,0,0,2.5,2.5,0.18,-0.5,-0.5
681,11,38,23,60.5,2.13,1.29,0.29,0.48,12,0,0,0,6.8,6.8,0.18,4.2,4.2
682,1,16,9,56.3,2.41,1.35,0.06,0.11,17.1,1,0,0,1.3,1.3,0.08,-0.3,-0.3
683,1,14,2,14.3,1.44,0.21,0.07,0.5,16.6,0,0,0,1.8,1.8,0.13,-0.8,-0.8
684,0,1,0,0,1.14,0,0,0,20,0,0,0,0,0,0.05,0,0
685,0,9,2,22.2,1.62,0.36,0,0,9.7,0,0,0,1.6,1.6,0.17,-1.6,-1.6
686,0,6,1,16.7,1.14,0.19,0,0,11,0,0,0,0.4,0.4,0.07,-0.4,-0.4
687,3,31,12,38.7,0.86,0.33,0.1,0.25,11.9,0,0,0,3.8,3.8,0.12,-0.8,-0.8
688,5,60,18,30,2.91,0.87,0.08,0.28,20.8,6,0,0,5.1,5.1,0.09,-0.1,-0.1
689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,0,5,2,40,1.54,0.62,0,0,15.5,0,0,0,0.6,0.6,0.13,-0.6,-0.6
691,14,58,22,37.9,1.78,0.68,0.16,0.41,15.9,0,5,5,13.2,9.4,0.16,0.8,-0.4
692,0,1,0,0,5,0,0,0,14,0,0,0,0.3,0.3,0.34,-0.3,-0.3
693,4,51,25,49,1.92,0.94,0.08,0.16,18.5,0,0,0,5.6,5.6,0.11,-1.6,-1.6
694,3,25,9,36,1.89,0.68,0.12,0.33,10,0,0,0,5,5,0.2,-2,-2
695,1,11,4,36.4,0.48,0.17,0.09,0.25,10,0,0,0,1.1,1.1,0.1,-0.1,-0.1
696,0,4,0,0,0.24,0,0,0,11,0,0,0,0.3,0.3,0.07,-0.3,-0.3
697,0,1,1,100,0.54,0.54,0,0,22.6,0,0,0,0,0,0.04,0,0
698,0,1,0,0,6.43,0,0,0,21.5,0,0,0,0,0,0.03,0,0
699,9,53,19,35.8,2.05,0.74,0.15,0.42,16.4,0,1,1,7.2,6.4,0.12,1.8,1.6
700,0,2,0,0,1.26,0,0,0,9.6,0,0,0,0.4,0.4,0.19,-0.4,-0.4
701,0,8,2,25,0.71,0.18,0,0,20.6,0,0,0,0.6,0.6,0.08,-0.6,-0.6
702,0,1,0,0,0.2,0,0,0,31,0,0,0,0,0,0.02,0,0
703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,1,14,5,35.7,1.02,0.36,0.07,0.2,16.6,0,0,0,1.2,1.2,0.09,-0.2,-0.2
705,0,2,2,100,0.91,0.91,0,0,21.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
706,6,68,27,39.7,2.59,1.03,0.09,0.22,16.3,4,0,0,6,6,0.09,0,0
707,1,11,3,27.3,2.45,0.67,0.09,0.33,18,3,0,0,1.2,1.2,0.11,-0.2,-0.2
708,1,14,7,50,0.44,0.22,0.07,0.14,7.5,0,0,0,2.4,2.4,0.17,-1.4,-1.4
709,1,3,1,33.3,0.69,0.23,0.33,1,14.3,0,0,0,0.5,0.5,0.18,0.5,0.5
710,1,7,4,57.1,0.96,0.55,0.14,0.25,20.3,0,0,0,1.1,1.1,0.16,-0.1,-0.1
711,4,26,9,34.6,1.91,0.66,0.15,0.44,16.3,0,0,0,3.3,3.3,0.13,0.7,0.7
712,0,5,1,20,0.54,0.11,0,0,26.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3
713,4,24,7,29.2,2.23,0.65,0.17,0.57,18.3,5,0,0,3.2,3.2,0.13,0.8,0.8
714,0,14,2,14.3,0.5,0.07,0,0,21.5,8,0,0,0.9,0.9,0.06,-0.9,-0.9
715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,0,13,0,0,0.44,0,0,0,23.2,3,0,0,0.6,0.6,0.04,-0.6,-0.6
717,1,4,2,50,0.97,0.49,0.25,0.5,13.5,0,0,0,0.3,0.3,0.08,0.7,0.7
718,0,2,0,0,0.12,0,0,0,14.5,0,0,0,0,0,0.02,0,0
719,0,8,1,12.5,1.36,0.17,0,0,17.4,0,0,0,0.8,0.8,0.1,-0.8,-0.8
720,5,38,14,36.8,1.31,0.48,0.13,0.36,20.5,6,0,0,2.3,2.3,0.06,2.7,2.7
721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,1,3,2,66.7,2.5,1.67,0.33,0.5,11.3,0,0,0,0.4,0.4,0.15,0.6,0.6
723,0,16,3,18.8,1.27,0.24,0,0,14.5,0,0,0,1,1,0.06,-1,-1
724,5,28,14,50,1.44,0.72,0.14,0.29,15.9,0,1,1,4.3,3.5,0.13,0.7,0.5
725,2,3,2,66.7,0.2,0.13,0.67,1,8.2,0,0,0,0.3,0.3,0.11,1.7,1.7
726,1,28,9,32.1,1.08,0.35,0.04,0.11,17.8,0,0,0,1.9,1.9,0.07,-0.9,-0.9
727,7,43,17,39.5,1.91,0.76,0.16,0.41,19.3,1,0,0,4.4,4.4,0.1,2.6,2.6
728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,3,19,6,31.6,0.85,0.27,0.16,0.5,10.1,0,0,0,2.3,2.3,0.12,0.7,0.7
732,0,2,0,0,0.21,0,0,0,26.7,0,0,0,0,0,0.01,0,0
733,0,2,0,0,0.06,0,0,0,7.2,0,0,0,0.2,0.2,0.09,-0.2,-0.2
734,1,14,2,14.3,1.02,0.15,0.07,0.5,19.1,0,0,0,0.9,0.9,0.06,0.1,0.1
735,1,4,2,50,0.24,0.12,0.25,0.5,8.9,0,0,0,0.4,0.4,0.11,0.6,0.6
736,0,15,2,13.3,0.53,0.07,0,0,14.1,0,0,0,1.7,1.7,0.13,-1.7,-1.7
737,0,21,1,4.8,0.72,0.03,0,0,9.2,0,0,0,2.1,2.1,0.1,-2.1,-2.1
738,1,1,0,0,0.03,0,0,0,44,0,1,2,1.6,0.1,0.07,-0.6,-0.1
739,5,70,20,28.6,2.28,0.65,0.07,0.25,18.9,7,0,0,5.2,5,0.07,-0.2,0
740,0,9,1,11.1,1.53,0.17,0,0,16.1,0,0,0,0.5,0.5,0.06,-0.5,-0.5
741,0,3,1,33.3,0.22,0.07,0,0,16,0,0,0,0.4,0.4,0.14,-0.4,-0.4
742,2,36,7,19.4,1.4,0.27,0.06,0.29,17.3,0,0,0,3.7,3.7,0.1,-1.7,-1.7
743,6,36,17,47.2,1.68,0.79,0.11,0.24,12.9,1,2,2,7.6,6,0.17,-1.6,-2
744,0,6,0,0,1.19,0,0,0,23.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,0,1,1,100,0.25,0.25,0,0,6,0,0,0,0.1,0.1,0.11,-0.1,-0.1
747,1,18,5,27.8,1.29,0.36,0.06,0.2,18.2,0,0,0,1.5,1.5,0.08,-0.5,-0.5
748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,0,1,0,0,0.93,0,0,0,29.1,0,0,0,0,0,0.03,0,0
751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,2,16,4,25,0.72,0.18,0.13,0.5,11.3,0,0,0,1,1,0.06,1,1
753,4,14,7,50,1.54,0.77,0.21,0.43,9.5,0,1,1,4.3,3.5,0.25,-0.3,-0.5
754,0,5,1,20,0.34,0.07,0,0,16,0,0,0,0.4,0.4,0.09,-0.4,-0.4
755,2,18,5,27.8,0.66,0.18,0.11,0.4,16.8,0,0,0,2.1,2.1,0.12,-0.1,-0.1
756,2,35,5,14.3,1.2,0.17,0.06,0.4,23.8,0,0,0,1.2,1.2,0.03,0.8,0.8
757,0,3,2,66.7,0.81,0.54,0,0,22.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2
758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,0,4,0,0,0.46,0,0,0,21.1,0,0,0,0.4,0.4,0.1,-0.4,-0.4
761,0,17,3,17.6,1.7,0.3,0,0,20.9,0,0,0,0.6,0.6,0.04,-0.6,-0.6
762,0,7,2,28.6,0.28,0.08,0,0,21.3,0,0,0,0.5,0.5,0.07,-0.5,-0.5
763,1,3,2,66.7,0.24,0.16,0.33,0.5,16.1,0,0,0,0.3,0.3,0.1,0.7,0.7
764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,0,4,0,0,2.03,0,0,0,25.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,0,1,0,0,0.52,0,0,0,29.6,0,0,0,0,0,0.02,0,0
768,4,12,5,41.7,1.02,0.42,0.33,0.8,15.3,0,0,0,2.2,2.2,0.18,1.8,1.8
769,2,12,2,16.7,0.88,0.15,0.17,1,12.1,0,0,0,2.8,2.8,0.23,-0.8,-0.8
770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,1,7,2,28.6,0.27,0.08,0.14,0.5,8.2,0,0,0,1.3,1.3,0.19,-0.3,-0.3
772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,1,6,3,50,0.26,0.13,0.17,0.33,7.5,0,0,0,1.1,1.1,0.19,-0.1,-0.1
774,1,12,1,8.3,0.42,0.04,0.08,1,22.4,0,0,0,1.3,1.3,0.11,-0.3,-0.3
775,2,20,3,15,0.62,0.09,0.1,0.67,20.4,0,0,0,1,1,0.05,1,1
776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,7,47,13,27.7,1.67,0.46,0.09,0.31,21.7,4,3,4,5.8,2.8,0.06,1.2,1.2
778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,0,14,5,35.7,1.63,0.58,0,0,22.3,0,0,0,1.1,1.1,0.08,-1.1,-1.1
780,1,3,1,33.3,0.22,0.07,0.33,1,6.9,0,0,0,0.3,0.3,0.1,0.7,0.7
781,0,1,0,0,0.56,0,0,0,25,0,0,0,0,0,0.02,0,0
782,0,7,0,0,0.59,0,0,0,24.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2
783,5,30,13,43.3,0.92,0.4,0.17,0.38,12.3,2,0,0,2.5,2.5,0.08,2.5,2.5
784,1,7,1,14.3,2.33,0.33,0.14,1,10.8,0,0,0,0.4,0.4,0.06,0.6,0.6
785,1,20,6,30,1.22,0.36,0.05,0.17,19.5,0,0,0,1.6,1.6,0.08,-0.6,-0.6
786,0,1,0,0,1.64,0,0,0,1.4,0,0,0,0.1,0.1,0.14,-0.1,-0.1
787,1,9,1,11.1,0.4,0.04,0.11,1,12.8,0,0,0,0.7,0.7,0.07,0.3,0.3
788,4,52,15,28.8,4.13,1.19,0.08,0.27,18.7,5,0,0,4.6,4.6,0.09,-0.6,-0.6
789,7,70,24,34.3,3.45,1.18,0.1,0.29,12.2,0,0,1,13,12.2,0.17,-6,-5.2
790,1,46,13,28.3,1.93,0.55,0.02,0.08,17.1,0,0,0,3.7,3.7,0.08,-2.7,-2.7
791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,2,30,7,23.3,0.79,0.18,0.07,0.29,9.7,0,0,0,1.6,1.6,0.05,0.4,0.4
794,0,3,1,33.3,5.19,1.73,0,0,27.5,2,0,0,0.2,0.2,0.06,-0.2,-0.2
795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,0,2,1,50,1.53,0.76,0,0,15.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1
797,0,14,3,21.4,0.48,0.1,0,0,9.8,0,0,0,0.7,0.7,0.05,-0.7,-0.7
798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,2,22,5,22.7,0.67,0.15,0.09,0.4,23.3,0,0,0,1.1,1.1,0.05,0.9,0.9
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,0,9,1,11.1,0.71,0.08,0,0,21.7,0,0,0,0.5,0.5,0.05,-0.5,-0.5
802,2,13,3,23.1,0.51,0.12,0.15,0.67,17.9,0,0,0,0.8,0.8,0.06,1.2,1.2
803,0,3,1,33.3,3.07,1.02,0,0,14,0,0,0,0.2,0.2,0.06,-0.2,-0.2
804,1,3,1,33.3,1.74,0.58,0.33,1,16.4,0,0,0,0.3,0.3,0.09,0.7,0.7
805,4,25,10,40,1.25,0.5,0.16,0.4,16,6,0,0,4,4,0.16,0,0
806,2,13,6,46.2,1.58,0.73,0.15,0.33,16.5,0,0,0,1.8,1.8,0.14,0.2,0.2
807,0,9,1,11.1,0.97,0.11,0,0,11.2,0,0,0,0.5,0.5,0.05,-0.5,-0.5
