Unnamed: 0,Unnamed: 9,Pass Types,Pass Types.1,Pass Types.2,Pass Types.3,Pass Types.4,Pass Types.5,Pass Types.6,Pass Types.7,Corner Kicks,Corner Kicks.1,Corner Kicks.2,Height,Height.1,Height.2,Body Parts,Body Parts.1,Body Parts.2,Body Parts.3,Body Parts.4,Outcomes,Outcomes.1,Outcomes.2,Outcomes.3,Outcomes.4
Rk,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks
1639,390,382,8,6,0,39,4,1,0,0,0,0,317,26,47,73,283,19,2,2,352,1,5,3,0
1640,49,43,6,1,0,9,3,0,0,0,0,0,35,4,10,8,36,0,0,5,37,0,5,0,0
1641,583,569,14,1,2,183,23,16,0,0,0,0,383,128,72,94,430,23,4,11,422,0,5,33,27
1642,299,283,16,15,0,27,23,0,0,0,0,0,196,29,74,236,42,18,1,0,250,1,12,1,2
1643,632,628,4,0,0,119,4,28,0,0,0,0,528,57,47,78,528,14,2,3,527,1,9,16,17
1644,1619,1422,197,25,2,174,42,50,0,0,0,0,1094,275,250,148,1195,72,172,13,1352,3,14,33,40
1645,85,82,3,1,1,12,0,1,0,0,0,0,66,6,13,67,12,3,1,0,69,0,1,1,1
1646,81,70,11,0,0,14,1,4,0,0,0,0,58,17,6,4,61,1,11,0,69,0,1,1,1
1647,883,839,44,34,4,152,34,5,10,4,5,1,591,109,183,164,656,40,0,2,726,5,11,9,17
1648,1377,1321,56,41,0,107,60,5,0,0,0,0,961,141,275,240,1032,70,15,5,1175,4,22,21,13
1649,800,495,305,87,0,41,10,0,0,0,0,0,215,33,552,17,623,0,0,91,417,6,25,3,2
1650,299,249,50,3,0,61,4,7,0,0,0,0,194,65,40,46,189,11,46,1,226,2,3,7,25
1651,12,12,0,0,0,1,0,0,0,0,0,0,8,2,2,11,0,0,0,1,9,0,0,0,0
1652,552,508,44,0,0,96,18,33,0,0,0,0,405,67,80,466,17,15,44,1,442,3,14,12,23
1653,597,571,26,0,0,178,9,36,1,1,0,0,309,149,139,63,363,68,9,19,395,2,12,20,32
1654,294,278,16,6,1,48,7,7,7,0,7,0,242,17,35,245,43,2,0,3,247,1,1,12,5
1655,928,909,19,16,0,173,44,6,3,0,1,0,740,87,101,110,774,25,0,3,794,2,20,25,21
1656,92,91,1,1,0,14,1,0,0,0,0,0,70,17,5,11,70,8,0,0,72,0,2,3,0
1657,51,47,4,0,0,24,0,1,0,0,0,0,32,12,7,6,27,6,0,1,31,1,1,2,3
1658,252,224,28,0,1,65,2,4,1,1,0,0,168,52,32,46,156,21,0,8,182,1,3,1,13
1659,975,941,34,31,1,131,33,6,0,0,0,0,817,66,92,819,124,19,3,0,882,3,4,19,11
1660,527,518,9,9,1,41,7,0,0,0,0,0,411,50,66,73,416,23,0,0,466,0,4,8,5
1661,40,40,0,0,0,13,2,1,0,0,0,0,31,6,3,9,28,2,0,0,34,0,0,0,4
1662,7,7,0,0,0,1,1,2,0,0,0,0,4,0,3,0,6,1,0,0,5,0,1,0,0
1663,5,5,0,0,0,2,0,0,0,0,0,0,3,1,1,0,5,0,0,0,3,0,1,1,0
1664,272,260,12,7,0,15,11,2,0,0,0,0,222,22,28,16,237,8,5,1,244,1,3,0,6
1665,42,35,7,0,0,4,1,1,0,0,0,0,18,9,15,17,16,0,7,1,29,0,0,0,2
1666,656,599,57,6,2,168,14,11,0,0,0,0,497,87,72,123,467,20,7,17,508,1,10,34,24
1667,342,289,53,19,0,63,24,7,31,13,11,2,241,33,68,277,51,9,2,1,275,0,3,13,14
1668,512,496,16,1,3,105,6,19,0,0,0,0,383,85,44,77,388,23,8,8,398,2,11,13,32
1669,1059,920,139,35,0,115,61,5,1,0,0,0,650,159,250,148,729,50,103,7,844,3,14,43,22
1670,220,216,4,0,1,70,0,1,0,0,0,0,167,42,11,37,157,9,1,7,178,1,0,10,6
1671,5,5,0,0,0,1,1,0,0,0,0,0,3,1,1,1,4,0,0,0,3,0,0,0,1
1672,366,336,30,2,0,92,14,8,0,0,0,0,252,59,55,74,258,12,2,7,293,0,2,10,9
1673,119,98,21,8,0,22,3,3,6,2,2,1,79,17,23,13,101,2,0,0,84,0,3,7,4
1674,11,9,2,1,0,2,1,1,0,0,0,0,6,1,4,8,2,0,1,0,7,0,0,1,0
1675,1029,842,187,4,0,124,25,55,0,0,0,0,527,228,274,119,657,47,183,0,719,5,27,40,62
1676,1033,979,54,6,4,154,15,68,15,5,1,0,869,106,58,200,800,9,17,5,812,2,12,39,44
1677,208,168,40,3,0,30,2,2,0,0,0,0,130,44,34,17,136,9,37,0,168,0,3,4,8
1678,364,337,27,1,0,89,10,14,0,0,0,0,213,71,80,39,256,17,26,3,257,1,17,6,13
1679,584,560,24,5,7,130,16,21,12,7,2,0,435,68,81,489,49,16,4,5,448,4,8,24,16
1680,769,727,42,17,0,140,15,7,0,0,0,0,523,101,145,197,503,40,8,3,627,3,15,23,22
1681,426,416,10,1,3,177,1,3,0,0,0,0,202,107,117,23,227,55,0,8,268,2,9,12,20
1682,1069,798,271,100,0,137,34,0,0,0,0,0,503,36,530,153,740,3,0,126,687,8,32,7,2
1683,329,315,14,8,0,52,15,5,6,4,1,1,188,49,92,89,214,18,0,1,254,0,8,7,12
1684,1398,1326,72,37,8,251,86,30,10,2,5,0,902,164,332,1069,250,46,6,2,1080,14,27,54,33
1685,938,907,31,3,1,219,20,24,0,0,0,0,673,131,134,88,718,41,13,5,699,4,13,26,32
1686,784,764,20,6,4,144,17,15,0,0,0,0,569,114,101,142,578,24,14,4,667,2,14,19,13
1687,1336,1170,166,74,5,249,109,114,74,64,5,2,819,142,375,1211,55,34,18,2,920,8,34,27,68
1688,1270,1228,42,32,0,169,44,9,2,2,0,0,1037,86,147,105,1079,51,8,3,1109,1,14,22,24
1689,340,320,20,16,0,21,12,0,0,0,0,0,255,45,40,44,267,17,4,3,313,0,2,2,3
1690,1558,1504,54,41,0,167,59,2,0,0,0,0,1241,107,210,1368,125,34,13,2,1358,1,18,26,35
1691,316,222,94,6,0,44,4,6,0,0,0,0,147,65,104,40,173,14,88,1,210,1,9,7,11
1692,1044,1006,38,34,0,176,29,1,0,0,0,0,558,125,361,760,112,102,4,5,784,2,24,14,11
1693,3,3,0,0,0,1,0,0,0,0,0,0,3,0,0,1,2,0,0,0,2,0,1,0,0
1694,442,419,23,5,2,69,12,20,7,2,1,0,323,71,48,58,353,15,4,8,347,1,5,14,19
1695,383,381,2,2,0,63,14,3,0,0,0,0,296,34,53,66,296,11,0,4,314,1,5,8,8
1696,285,275,10,9,2,43,9,2,0,0,0,0,211,35,39,56,204,14,1,2,241,2,6,10,3
1697,3,3,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0
1698,147,144,3,1,1,32,2,7,0,0,0,0,112,24,11,6,136,2,2,0,111,0,4,4,4
1699,242,217,25,2,0,42,7,6,12,6,2,0,180,29,33,9,216,6,10,0,202,2,2,5,2
1700,1048,1015,33,18,3,191,12,4,3,0,0,0,869,111,68,100,867,35,6,18,934,2,11,25,20
1701,1307,1016,291,33,1,137,23,32,1,0,1,0,788,329,190,780,219,37,257,4,1064,4,30,24,42
1702,1073,1044,29,25,0,135,25,0,2,1,0,0,915,93,65,45,1000,21,1,5,1013,1,5,11,6
1703,599,436,163,5,0,72,8,24,0,0,0,0,288,180,131,71,348,10,158,1,434,0,19,20,30
1704,802,774,28,27,0,80,46,2,0,0,0,0,569,55,178,77,675,33,1,3,678,1,15,4,12
1705,1499,1439,60,53,5,194,54,7,1,0,0,0,1111,141,247,180,1232,59,6,5,1327,4,18,23,16
1706,1188,1142,46,17,5,217,29,28,10,4,5,0,868,160,160,964,130,52,14,9,936,2,23,37,41
1707,499,468,31,3,0,124,24,51,1,0,0,0,230,104,165,75,313,40,20,6,286,6,17,19,32
1708,11,11,0,0,0,4,0,0,0,0,0,0,8,3,0,0,9,2,0,0,5,0,1,0,2
1709,36,35,1,1,0,3,1,0,0,0,0,0,33,0,3,2,33,1,0,0,30,0,1,2,0
1710,651,562,89,4,0,40,11,26,2,0,2,0,431,117,103,506,26,27,83,0,532,1,10,8,22
1711,29,21,8,2,0,1,1,0,0,0,0,0,17,0,12,1,25,0,0,2,24,0,1,0,0
1712,1007,792,215,34,0,70,26,0,0,0,0,0,702,37,268,69,800,1,0,125,852,3,19,4,1
1713,1475,1298,177,12,1,170,30,40,0,0,0,0,1114,230,131,903,373,26,165,3,1324,3,13,25,26
1714,965,952,13,12,1,101,11,0,0,0,0,0,809,87,69,106,830,18,1,0,882,1,7,11,6
1715,29,27,2,1,0,7,0,2,0,0,0,0,24,1,4,20,5,1,1,0,23,0,0,0,2
1716,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1717,680,657,23,14,0,67,24,0,0,0,0,0,532,40,108,145,479,39,1,4,603,1,10,8,2
1718,607,481,126,30,0,54,7,0,0,0,0,0,450,30,127,372,129,0,0,97,539,2,6,4,1
1719,1210,1179,31,29,6,251,34,14,1,0,0,0,815,171,224,954,123,70,1,7,922,14,29,24,37
1720,256,213,43,11,0,33,15,14,23,8,9,1,163,39,54,211,24,8,9,2,173,4,4,8,24
1721,187,177,10,4,0,32,2,1,0,0,0,0,119,29,39,26,134,8,6,0,149,1,5,6,3
1722,498,437,61,8,1,84,16,32,26,5,15,3,322,78,98,38,445,5,0,10,367,2,5,13,24
1723,941,858,83,47,1,159,56,22,32,10,7,5,656,90,195,178,716,32,0,6,741,5,16,20,27
1724,1348,1002,346,80,1,109,29,0,0,0,0,0,836,75,437,888,174,0,0,269,1090,3,41,13,0
1725,2418,2185,233,87,23,431,54,66,101,36,21,3,1898,220,300,2137,243,12,3,13,1990,20,25,75,73
1726,1239,1120,119,43,1,239,41,60,45,27,2,3,814,184,241,984,152,54,16,9,913,7,37,35,30
1727,1253,1110,143,7,5,150,25,49,0,0,0,0,826,204,223,79,968,54,136,3,1024,2,10,24,39
1728,447,419,28,13,0,45,18,2,0,0,0,0,353,31,63,58,349,16,15,1,397,1,5,5,3
1729,260,250,10,6,0,35,7,5,1,1,0,0,199,29,32,62,190,7,0,0,216,0,4,6,4
1730,337,329,8,6,0,69,11,1,0,0,0,0,265,35,37,36,279,18,1,1,299,0,6,4,7
1731,662,600,62,41,1,112,38,21,18,7,7,0,439,74,149,74,551,22,3,5,528,3,15,14,15
1732,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,2,0,0,0,0
1733,15,14,1,1,0,2,0,0,0,0,0,0,12,2,1,3,10,0,0,1,11,0,1,2,1
1734,672,529,143,21,0,73,25,49,17,9,7,1,354,115,203,24,502,26,105,2,490,5,15,10,28
1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,9,9,0,0,0,1,0,0,0,0,0,0,4,2,3,2,6,1,0,0,8,0,0,1,0
1737,913,840,73,31,0,62,24,6,0,0,0,0,641,77,195,753,81,25,39,0,749,0,20,12,7
1738,200,192,8,0,0,30,8,12,2,1,0,1,128,32,40,16,159,16,4,4,136,1,7,8,15
1739,1657,1513,144,54,0,173,50,3,0,0,0,0,1172,211,274,120,1266,107,90,5,1443,4,16,21,20
1740,302,271,31,3,0,76,5,5,0,0,0,0,199,63,40,220,40,12,2,12,221,0,7,14,17
1741,1802,1762,40,17,6,307,63,49,1,0,0,0,1113,325,364,313,1314,67,22,18,1407,10,33,56,44
1742,179,126,53,21,0,11,3,0,0,0,0,0,98,2,79,10,142,1,0,18,121,1,5,1,0
1743,768,745,23,14,0,61,44,2,0,0,0,0,616,55,97,68,659,22,9,3,695,1,11,10,8
1744,1269,1170,99,67,1,148,40,15,23,11,10,0,862,139,268,194,976,65,4,2,1029,5,16,32,27
1745,535,478,57,36,1,99,27,10,17,5,6,1,348,42,145,48,452,22,1,1,416,5,12,14,10
1746,577,556,21,0,1,172,9,6,0,0,0,0,389,91,97,396,94,36,5,17,424,4,15,20,33
1747,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1748,10,9,1,0,0,2,2,0,1,1,0,0,7,1,2,1,9,0,0,0,9,0,1,0,0
1749,25,19,6,2,0,2,3,1,2,1,0,1,16,4,5,21,2,0,2,0,19,0,0,0,2
1750,913,846,67,13,3,113,20,17,13,5,6,0,660,124,129,74,761,19,38,2,775,2,12,19,28
1751,614,593,21,1,0,205,14,9,0,0,0,0,341,157,116,52,399,50,5,28,455,3,16,14,20
1752,1227,1198,29,25,0,101,26,0,0,0,0,0,1008,85,134,184,969,43,2,0,1115,0,10,9,9
1753,257,255,2,1,1,50,2,7,0,0,0,0,189,40,28,67,174,11,0,1,186,1,11,11,14
1754,139,135,4,0,0,23,1,3,1,0,0,0,95,23,21,20,111,4,1,0,111,0,3,3,4
1755,1585,1529,56,51,0,188,55,2,0,0,0,0,1034,137,414,1241,200,95,4,2,1262,7,41,23,16
1756,1686,1576,110,40,3,138,12,14,0,0,0,0,1440,141,105,186,1384,37,69,2,1550,3,17,16,27
1757,472,441,31,0,1,161,15,18,0,0,0,0,216,137,119,31,274,67,2,15,280,10,15,10,32
1758,1053,852,201,10,0,119,26,53,1,0,0,0,570,263,220,35,778,37,190,2,824,2,25,24,41
1759,408,387,21,5,1,88,8,9,9,3,5,0,311,45,52,349,34,5,4,4,321,2,4,11,12
1760,935,740,195,19,0,73,17,54,2,1,1,0,505,200,230,664,35,39,174,4,701,5,14,31,21
1761,436,306,130,40,0,30,6,0,0,0,0,0,244,31,161,26,321,0,0,69,341,0,6,3,2
1762,779,586,193,8,0,120,6,22,0,0,0,0,416,149,214,544,26,16,185,0,547,2,11,38,51
1763,384,359,25,1,1,125,3,8,1,0,0,0,221,90,73,48,244,27,3,24,292,2,2,9,9
1764,1242,1185,57,54,0,114,43,1,0,0,0,0,930,102,210,485,657,74,3,3,1118,0,15,13,5
1765,1126,924,202,26,1,152,41,49,1,0,0,1,598,260,268,729,166,39,175,2,842,5,22,26,46
1766,1230,1200,30,10,7,203,29,44,5,3,1,0,896,214,120,218,939,37,14,11,937,6,20,44,56
1767,268,260,8,0,0,52,7,13,0,0,0,0,198,37,33,61,187,7,8,0,200,0,4,12,17
1768,48,45,3,0,0,16,0,0,0,0,0,0,21,14,13,4,27,4,0,1,28,0,0,1,2
1769,54,53,1,0,0,28,2,3,0,0,0,0,30,15,9,5,35,2,0,2,31,0,4,2,2
1770,2308,2177,131,73,11,317,116,50,43,12,17,1,1722,261,325,259,1977,28,15,13,2005,6,37,44,49
1771,401,360,41,0,4,107,8,11,0,0,0,0,268,85,48,241,107,20,0,9,285,1,13,23,14
1772,987,916,71,57,3,117,30,15,11,1,5,1,731,114,142,48,876,35,3,7,833,3,14,27,19
1773,886,859,27,27,0,88,23,1,0,0,0,0,673,58,155,522,307,44,0,5,796,0,6,5,7
1774,30,28,2,0,0,9,0,1,1,0,0,0,23,6,1,15,13,0,0,0,23,0,1,2,1
1775,708,589,119,15,0,102,9,47,0,0,0,0,364,164,180,535,34,24,104,2,519,2,12,28,29
1776,227,205,22,0,0,21,0,13,0,0,0,0,159,43,25,174,23,6,22,0,182,0,3,3,10
1777,70,55,15,2,0,6,1,0,0,0,0,0,44,17,9,3,45,6,13,0,56,0,1,3,2
1778,471,436,35,0,4,160,7,6,0,0,0,0,238,117,116,123,207,51,2,13,294,4,10,16,27
1779,1009,815,194,9,2,105,24,72,0,0,0,0,572,261,176,86,702,25,185,5,782,2,18,32,34
1780,1091,1004,87,13,1,196,43,54,9,6,0,1,710,168,213,293,679,35,65,6,851,4,28,27,36
1781,34,31,3,0,0,5,0,2,0,0,0,0,21,6,7,22,4,4,3,0,24,0,0,0,2
1782,1267,1145,122,54,2,167,59,45,55,21,31,2,940,101,226,139,1081,25,9,4,1055,3,20,19,34
1783,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1784,18,17,1,0,0,0,0,0,0,0,0,0,15,2,1,8,9,0,1,0,13,0,1,0,3
1785,1141,1117,24,16,2,164,59,25,1,0,1,0,736,151,254,103,925,73,6,3,935,0,29,19,18
1786,85,80,5,0,0,33,1,0,0,0,0,0,46,19,20,4,51,16,0,4,52,1,1,4,4
1787,679,648,31,24,1,115,31,6,4,1,2,1,495,69,115,114,523,23,0,5,542,1,18,26,19
1788,224,211,13,0,0,47,4,12,0,0,0,0,149,44,31,25,166,16,13,0,151,0,3,10,21
1789,1212,986,226,25,1,126,7,39,0,0,0,0,746,257,209,838,91,56,201,2,981,6,8,18,43
1790,3,2,1,0,0,1,0,0,1,0,0,0,2,0,1,3,0,0,0,0,2,0,0,0,0
1791,1236,797,439,167,0,64,42,0,0,0,0,0,493,58,685,105,919,2,0,173,786,5,33,8,3
1792,745,626,119,72,4,117,65,31,32,10,9,3,405,87,253,71,639,20,3,2,518,9,32,17,26
1793,163,133,30,4,0,14,3,5,0,0,0,0,96,30,37,20,103,8,26,0,125,1,3,4,4
1794,124,110,14,4,0,24,2,4,2,2,0,0,89,21,14,104,10,3,2,1,95,0,5,6,2
1795,60,58,2,2,0,12,2,1,0,0,0,0,39,13,8,32,22,3,0,0,41,0,1,0,2
1796,4,4,0,0,0,1,0,0,0,0,0,0,2,2,0,0,4,0,0,0,4,0,0,0,0
1797,612,579,33,1,5,136,13,28,0,0,0,0,419,122,71,70,478,20,2,19,458,6,4,25,25
1798,144,139,5,5,0,36,2,0,0,0,0,0,76,28,40,16,107,16,0,1,98,0,2,5,8
1799,518,454,64,19,1,110,36,76,39,12,20,1,271,88,159,409,70,19,6,1,319,2,13,16,28
1800,1266,1162,104,48,0,183,30,2,1,0,1,0,836,182,248,961,156,65,55,8,1072,1,14,25,24
1801,100,87,13,1,0,15,4,4,0,0,0,0,67,23,10,84,0,4,12,0,84,1,2,4,3
1802,1159,979,180,12,0,119,19,47,1,0,1,0,683,235,241,818,85,70,167,3,907,5,27,18,35
1803,1122,1100,22,1,11,307,41,42,1,0,1,0,729,213,180,790,226,42,5,14,771,12,27,53,57
1804,742,706,36,9,0,138,42,53,20,10,4,0,477,129,136,112,560,41,6,6,557,2,16,8,39
1805,747,666,81,6,1,52,11,22,0,0,0,0,560,97,90,69,587,11,75,0,629,1,4,25,20
1806,5,5,0,0,0,0,0,0,0,0,0,0,2,0,3,1,3,1,0,0,5,0,0,0,0
1807,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1808,194,181,13,1,0,61,9,2,0,0,0,0,111,48,35,8,144,11,3,5,136,1,5,3,7
1809,1211,1126,85,85,0,216,57,2,0,0,0,0,840,105,266,1005,122,62,0,1,1040,3,13,21,9
1810,373,313,60,6,0,59,6,1,0,0,0,0,238,73,62,45,245,19,54,1,277,1,8,16,16
1811,78,71,7,0,0,15,0,3,0,0,0,0,61,10,7,57,18,1,0,1,60,0,1,1,3
1812,1134,1096,38,33,2,104,45,0,0,0,0,0,929,72,133,219,818,63,5,1,1027,0,13,10,12
1813,881,605,276,74,0,55,28,0,0,0,0,0,467,57,357,37,651,0,0,147,634,2,35,5,3
1814,757,745,12,0,0,335,5,13,0,0,0,0,335,222,200,64,398,87,3,12,460,4,29,27,25
1815,1881,1685,196,33,8,226,88,65,124,35,62,7,1431,189,261,211,1592,39,14,7,1548,11,17,44,68
1816,600,572,28,9,1,123,9,11,10,6,3,0,412,100,88,55,486,29,5,3,448,1,9,24,29
1817,50,39,11,1,0,5,2,0,0,0,0,0,40,7,3,6,41,2,0,1,40,0,1,2,0
1818,1817,1612,205,99,4,268,76,43,102,24,42,1,1201,263,353,104,1618,69,3,5,1540,5,23,34,28
1819,30,29,1,0,0,4,0,2,0,0,0,0,27,2,1,27,2,0,0,0,26,0,1,0,0
1820,6,6,0,0,0,0,0,0,0,0,0,0,3,0,3,1,4,1,0,0,3,0,1,0,0
1821,41,27,14,2,0,6,1,1,0,0,0,0,17,5,19,4,20,2,12,0,28,0,1,0,1
1822,1144,968,176,19,0,178,28,40,0,0,0,0,653,239,252,70,820,54,157,1,891,3,19,35,51
1823,2389,2343,46,39,2,172,93,1,0,0,0,0,1871,177,341,1869,370,87,7,3,2112,4,38,16,16
1824,1023,866,157,14,1,95,6,40,0,0,0,0,655,234,134,59,775,34,143,2,817,2,15,21,46
1825,1338,991,347,75,0,106,21,0,0,0,0,0,656,53,629,897,250,2,0,149,914,2,25,5,5
1826,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1827,1529,1433,96,10,7,283,35,98,8,3,1,0,956,299,274,242,1104,84,44,15,1133,5,20,58,75
1828,6,6,0,0,0,3,0,0,0,0,0,0,5,1,0,1,5,0,0,0,5,0,0,0,1
1829,858,846,12,9,1,91,17,4,0,0,0,0,657,87,114,105,678,39,3,7,726,3,13,13,5
1830,1051,929,122,35,5,141,34,34,45,13,16,3,760,154,137,55,932,25,23,7,860,8,12,25,20
1831,748,564,184,8,0,77,16,50,2,2,0,0,349,161,238,468,56,40,174,1,510,1,23,25,34
1832,19,16,3,0,0,6,0,0,0,0,0,0,10,6,3,3,11,0,3,1,12,1,0,0,3
1833,724,640,84,13,2,154,33,40,44,20,13,10,483,106,135,108,555,29,6,7,510,2,17,25,31
1834,1586,1535,51,47,1,99,65,0,0,0,0,0,1274,114,198,404,1084,58,4,6,1427,1,21,9,8
1835,251,249,2,0,1,92,2,4,0,0,0,0,144,66,41,149,39,14,1,11,177,0,0,8,12
1836,608,491,117,15,2,121,11,38,2,0,1,0,309,155,144,73,411,20,99,4,416,3,14,21,28
1837,351,274,77,6,0,31,5,21,1,0,0,0,171,65,115,237,25,14,70,0,237,4,6,13,15
1838,218,214,4,0,2,84,3,4,0,0,0,0,94,56,68,32,112,25,0,10,123,4,7,16,6
1839,116,109,7,3,0,5,2,0,0,0,0,0,96,10,10,12,97,2,4,0,103,0,1,0,2
1840,22,21,1,1,0,2,0,0,0,0,0,0,16,2,4,5,15,1,0,1,21,0,0,0,0
1841,443,433,10,2,0,86,7,18,2,0,1,0,325,72,46,55,342,22,6,4,331,2,13,9,15
1842,435,427,8,3,1,79,6,10,1,0,0,0,360,44,31,47,362,17,3,4,369,1,4,14,9
1843,1024,684,340,87,0,65,13,0,0,0,0,0,538,52,434,68,729,0,0,171,769,3,20,13,1
1844,48,47,1,0,0,2,3,0,0,0,0,0,37,5,6,1,44,0,1,0,41,0,1,1,0
1845,560,521,39,38,0,72,27,0,0,0,0,0,364,59,137,27,470,42,1,1,447,3,15,9,7
1846,241,228,13,1,1,63,1,7,0,0,0,0,139,57,45,48,114,34,4,11,163,1,4,8,15
1847,590,489,101,19,0,92,21,53,16,4,11,0,277,113,200,185,312,21,66,1,375,4,16,22,47
1848,730,599,131,10,0,88,6,36,1,0,1,0,440,190,100,60,527,13,120,4,592,0,9,30,23
1849,1331,1248,83,24,0,158,18,11,0,0,0,0,1016,143,172,1037,139,57,59,4,1139,1,21,25,24
1850,129,122,7,7,0,17,7,0,0,0,0,0,107,5,17,12,116,1,0,0,112,0,0,6,2
1851,1027,978,49,20,0,73,12,7,0,0,0,0,826,109,92,693,246,40,29,0,891,2,15,25,15
1852,1239,1171,68,31,0,116,35,12,0,0,0,0,968,137,134,232,916,39,37,3,1124,2,16,9,17
1853,1053,835,218,32,0,127,35,43,2,0,0,0,494,218,341,691,134,32,184,4,760,6,20,30,48
1854,802,629,173,8,0,101,7,25,0,0,0,0,460,189,153,198,395,29,165,1,649,1,16,10,20
1855,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,3,0,0,0,0
1856,837,809,28,9,2,119,53,51,4,2,1,1,503,153,181,92,692,30,9,2,636,7,22,24,32
1857,38,37,1,1,0,5,1,0,0,0,0,0,27,5,6,1,34,2,0,1,33,0,1,2,1
1858,273,269,4,4,0,56,4,1,0,0,0,0,217,24,32,229,32,9,0,1,234,0,3,3,1
1859,1235,1093,142,11,1,189,26,86,4,1,2,0,751,182,302,62,962,42,126,11,932,4,21,37,48
1860,3,3,0,0,0,1,0,0,0,0,0,0,3,0,0,1,2,0,0,0,1,0,0,0,0
1861,639,377,262,65,0,47,11,0,0,0,0,0,265,17,357,28,481,0,0,108,392,3,30,3,0
1862,679,648,31,29,0,49,28,0,0,0,0,0,524,41,114,510,127,23,2,2,594,1,9,5,0
1863,22,19,3,1,0,5,1,0,2,0,0,2,16,3,3,3,18,1,0,0,17,0,1,0,1
1864,1056,777,279,35,0,118,31,26,0,0,0,0,537,198,321,108,637,52,244,3,810,1,26,22,32
1865,2102,1785,317,29,1,210,61,130,2,0,0,0,1182,447,473,141,1593,65,286,4,1676,9,35,39,83
1866,745,540,205,33,0,35,14,0,0,0,0,0,529,42,174,97,512,0,0,114,650,0,15,3,0
1867,58,55,3,3,0,8,3,0,0,0,0,0,31,4,23,11,42,2,0,2,45,0,0,2,0
1868,286,274,12,0,2,73,13,22,3,0,2,0,189,43,54,226,26,10,8,4,197,1,8,13,13
1869,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0
1870,1363,1346,17,16,3,171,28,3,0,0,0,0,1065,133,165,172,1091,66,1,3,1201,3,14,29,15
1871,21,21,0,0,0,2,1,1,0,0,0,0,15,4,2,4,16,0,0,0,13,0,2,1,1
1872,1165,1128,37,17,8,165,16,8,0,0,0,0,970,116,79,100,1005,37,4,7,994,3,7,31,24
1873,178,169,9,1,0,42,1,14,0,0,0,0,139,26,13,26,138,3,5,2,131,1,1,9,13
1874,28,27,1,0,0,5,3,0,0,0,0,0,23,3,2,1,27,0,0,0,22,0,1,1,1
1875,572,515,57,1,7,201,22,12,0,0,0,0,216,184,172,299,66,68,4,26,332,3,16,16,21
1876,30,23,7,2,0,5,1,4,4,1,3,0,13,7,10,4,25,0,1,0,17,0,0,0,3
1877,197,185,12,0,0,54,4,4,0,0,0,0,124,41,32,127,44,12,3,1,148,0,4,3,4
1878,239,182,57,4,0,35,1,0,0,0,0,0,173,11,55,30,173,0,0,36,210,1,2,0,1
1879,1212,1064,148,39,4,190,57,127,78,30,16,4,826,164,222,961,191,26,3,16,955,0,24,11,43
1880,169,142,27,1,0,19,3,10,1,0,0,0,100,38,31,119,17,3,25,1,131,2,5,3,5
1881,1316,1051,265,77,1,74,53,0,0,0,0,0,833,133,350,246,839,15,2,190,1136,3,20,12,3
1882,1767,1713,54,42,8,323,72,6,9,3,5,0,1367,175,225,285,1436,26,3,3,1477,11,18,46,30
1883,621,411,210,7,0,61,11,32,1,1,0,0,259,181,181,346,39,28,202,2,442,0,18,8,39
1884,1937,1880,57,53,6,244,127,17,0,0,0,0,1299,295,343,142,1697,62,3,8,1633,2,32,45,29
1885,998,899,99,34,13,163,32,29,50,20,8,4,733,112,153,161,804,12,15,5,776,8,19,47,20
1886,1300,1274,26,25,3,189,40,8,0,0,0,0,1018,106,176,155,1062,58,1,3,1131,2,20,27,12
1887,53,49,4,0,0,17,0,1,0,0,0,0,42,5,6,5,45,2,1,0,40,1,1,3,2
1888,1671,1379,292,27,0,216,24,40,2,0,1,1,966,334,371,1240,75,70,263,2,1217,6,36,55,79
1889,93,70,23,1,0,12,4,3,0,0,0,0,57,7,29,11,55,3,22,0,66,0,1,2,1
1890,280,272,8,1,0,79,4,10,0,0,0,0,205,36,39,21,212,23,0,0,204,2,6,9,9
1891,1527,1291,236,45,3,207,37,26,0,0,0,0,901,185,441,1106,165,30,191,1,1131,2,32,28,48
1892,153,142,11,0,0,50,2,1,0,0,0,0,83,31,39,13,104,11,0,1,112,1,2,3,5
