Unnamed: 0,SCA,SCA.1,SCA Types,SCA Types.1,SCA Types.2,SCA Types.3,SCA Types.4,SCA Types.5,GCA,GCA.1,GCA Types,GCA Types.1,GCA Types.2,GCA Types.3,GCA Types.4,GCA Types.5
Rk,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def
1817,4,1.22,3,0,1,0,0,0,0,0,0,0,0,0,0,0
1818,91,3.24,55,29,0,2,2,3,4,0.14,1,2,0,0,1,0
1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,26,1.4,22,1,0,0,3,0,3,0.16,2,0,0,0,1,0
1823,25,0.78,22,0,0,2,0,1,3,0.09,3,0,0,0,0,0
1824,22,1.18,20,1,0,0,1,0,1,0.05,1,0,0,0,0,0
1825,7,0.23,6,1,0,0,0,0,1,0.03,1,0,0,0,0,0
1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,143,4.81,128,1,5,4,3,2,29,0.98,25,0,1,2,1,0
1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,20,0.93,18,0,0,1,1,0,1,0.05,0,0,0,0,1,0
1830,76,3.52,48,11,5,2,10,0,12,0.56,6,1,1,1,3,0
1831,16,1.19,14,0,0,0,2,0,3,0.22,2,0,0,0,1,0
1832,2,4.39,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1833,99,6.2,64,9,15,6,4,1,18,1.13,10,1,4,2,0,1
1834,9,0.3,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,23,2.49,17,0,1,4,1,0,2,0.22,1,0,0,1,0,0
1836,37,2.05,23,4,4,2,2,2,4,0.22,4,0,0,0,0,0
1837,9,1.42,5,0,2,1,1,0,1,0.16,1,0,0,0,0,0
1838,16,2.01,14,0,0,0,2,0,2,0.25,2,0,0,0,0,0
1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,25,1.47,16,1,5,1,1,1,1,0.06,1,0,0,0,0,0
1842,34,3.47,22,1,6,1,2,2,6,0.61,4,0,2,0,0,0
1843,1,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,4,0.35,1,2,0,1,0,0,0,0,0,0,0,0,0,0
1846,28,2.25,13,0,3,3,6,3,2,0.16,1,0,0,0,1,0
1847,37,1.99,21,10,1,1,3,1,3,0.16,2,1,0,0,0,0
1848,34,2.52,26,3,2,3,0,0,5,0.37,4,1,0,0,0,0
1849,19,0.84,16,1,0,1,0,1,3,0.13,2,1,0,0,0,0
1850,3,0.88,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,5,0.36,4,0,0,0,0,1,0,0,0,0,0,0,0,0
1852,14,0.63,14,0,0,0,0,0,4,0.18,4,0,0,0,0,0
1853,44,2.18,37,4,0,0,3,0,3,0.15,2,0,0,0,1,0
1854,12,0.68,10,1,0,0,1,0,1,0.06,1,0,0,0,0,0
1855,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,53,2.59,41,2,4,3,2,1,4,0.2,4,0,0,0,0,0
1857,4,7.83,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,4,0.48,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,73,2.4,55,2,7,4,4,1,13,0.43,9,0,3,1,0,0
1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,3,0.13,2,1,0,0,0,0,1,0.04,1,0,0,0,0,0
1862,3,0.22,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,1,2.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1864,22,0.83,16,3,1,0,2,0,4,0.15,1,1,1,0,1,0
1865,98,3.12,91,2,3,1,1,0,9,0.29,8,0,1,0,0,0
1866,3,0.11,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1867,2,1.07,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1868,40,3.6,30,1,5,1,2,1,5,0.45,4,0,1,0,0,0
1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,33,1.36,27,0,0,0,1,5,8,0.33,7,0,0,0,0,1
1871,2,4.29,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1872,57,2.45,42,0,4,2,7,2,8,0.34,7,0,0,1,0,0
1873,12,1.96,5,0,2,2,3,0,1,0.16,0,0,0,1,0,0
1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,35,1.43,26,1,4,3,0,1,8,0.33,6,0,0,1,0,1
1876,1,1.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,20,2.57,18,0,1,1,0,0,2,0.26,1,0,0,1,0,0
1878,1,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,111,3.92,59,24,13,6,8,1,9,0.32,4,2,1,2,0,0
1880,6,1.75,4,0,0,1,0,1,1,0.29,0,0,0,1,0,0
1881,4,0.12,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,62,2.13,48,1,5,4,3,1,9,0.31,7,1,0,1,0,0
1883,15,0.75,10,2,0,2,0,1,2,0.1,1,1,0,0,0,0
1884,62,2.09,50,3,3,2,1,3,2,0.07,2,0,0,0,0,0
1885,130,8.27,80,16,15,5,14,0,16,1.02,9,2,2,1,2,0
1886,41,1.51,31,0,4,3,2,1,3,0.11,3,0,0,0,0,0
1887,2,0.61,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1888,32,1.25,29,1,2,0,0,0,2,0.08,1,0,1,0,0,0
1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,24,1.91,14,0,4,1,5,0,3,0.24,1,0,1,0,1,0
1891,38,1.19,25,5,3,2,1,2,2,0.06,2,0,0,0,0,0
1892,18,2.44,8,0,2,3,5,0,2,0.27,0,0,1,0,1,0
1893,3,0.64,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,28,1.45,20,0,3,0,4,1,5,0.26,5,0,0,0,0,0
1896,1,6.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1897,35,1.55,31,0,2,1,1,0,3,0.13,3,0,0,0,0,0
1898,7,0.29,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,3,0.95,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,8,1.21,6,0,0,1,1,0,1,0.15,1,0,0,0,0,0
1902,8,1.7,6,0,0,0,1,1,1,0.21,1,0,0,0,0,0
1903,7,0.46,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1904,1,1.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,130,6.18,66,36,8,6,12,2,16,0.76,10,2,2,1,1,0
1906,1,0.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,7,0.88,4,3,0,0,0,0,0,0,0,0,0,0,0,0
1908,71,2.46,50,7,2,4,4,4,13,0.45,10,0,0,1,1,1
1909,62,3.15,25,11,8,5,11,2,10,0.51,3,2,3,1,0,1
1910,6,0.77,4,0,0,2,0,0,0,0,0,0,0,0,0,0
1911,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,48,1.95,33,15,0,0,0,0,1,0.04,1,0,0,0,0,0
1913,1,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,6,0.55,6,0,0,0,0,0,1,0.09,1,0,0,0,0,0
1916,11,0.47,10,0,0,1,0,0,1,0.04,1,0,0,0,0,0
1917,6,0.33,5,0,1,0,0,0,0,0,0,0,0,0,0,0
1918,4,2.55,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,46,1.41,38,0,5,1,2,0,4,0.12,3,0,1,0,0,0
1920,4,0.41,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,32,1.24,29,2,1,0,0,0,4,0.15,3,0,1,0,0,0
1922,48,2.28,32,0,6,7,1,2,7,0.33,4,0,0,3,0,0
1923,45,1.39,41,0,0,2,2,0,1,0.03,1,0,0,0,0,0
1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,17,0.73,14,2,0,0,1,0,2,0.09,1,1,0,0,0,0
1926,1,1.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,21,1.29,21,0,0,0,0,0,2,0.12,2,0,0,0,0,0
1928,2,0.05,1,1,0,0,0,0,1,0.03,1,0,0,0,0,0
1929,79,2.7,48,1,12,6,10,2,9,0.31,5,0,1,1,1,1
1930,45,2.11,28,15,0,0,2,0,3,0.14,2,1,0,0,0,0
1931,5,10,2,0,2,0,1,0,2,4,2,0,0,0,0,0
1932,5,1.67,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,18,1.95,16,0,0,0,2,0,1,0.11,1,0,0,0,0,0
1934,6,0.22,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,21,1.27,14,0,3,2,1,1,2,0.12,2,0,0,0,0,0
1936,15,1.2,10,0,2,3,0,0,2,0.16,1,0,0,1,0,0
1937,16,1.58,8,1,0,1,4,2,4,0.39,0,0,0,1,2,1
1938,29,2.07,19,6,1,1,1,1,2,0.14,2,0,0,0,0,0
1939,29,1.62,21,4,1,0,3,0,6,0.33,5,0,0,0,1,0
1940,5,1.16,4,1,0,0,0,0,1,0.23,1,0,0,0,0,0
1941,5,2.27,4,0,1,0,0,0,4,1.82,3,0,1,0,0,0
1942,2,1.02,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,9,0.31,8,0,0,1,0,0,1,0.03,1,0,0,0,0,0
1944,40,1.38,29,3,4,2,0,2,0,0,0,0,0,0,0,0
1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,104,4.27,82,0,4,12,3,3,19,0.78,14,0,1,2,1,1
1947,1,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,1,0.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,47,2.3,31,0,5,4,4,3,4,0.2,0,0,1,2,1,0
1951,6,1.44,5,0,0,0,0,1,0,0,0,0,0,0,0,0
1952,44,4.31,19,6,12,1,6,0,1,0.1,0,0,1,0,0,0
1953,6,3.86,4,0,2,0,0,0,2,1.29,1,0,1,0,0,0
1954,18,0.69,13,0,0,3,1,1,3,0.11,1,0,0,0,1,1
1955,69,2.9,41,10,5,4,8,1,4,0.17,4,0,0,0,0,0
1956,3,1.45,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,67,3.44,30,15,7,7,6,2,9,0.46,4,1,0,2,1,1
1958,18,0.53,15,3,0,0,0,0,3,0.09,3,0,0,0,0,0
1959,23,2.72,19,0,1,0,2,1,3,0.35,2,0,0,0,0,1
1960,29,1.63,25,4,0,0,0,0,0,0,0,0,0,0,0,0
1961,60,3.43,38,0,7,3,6,6,7,0.4,3,0,0,1,2,1
1962,7,0.35,7,0,0,0,0,0,1,0.05,1,0,0,0,0,0
1963,5,0.31,4,1,0,0,0,0,1,0.06,0,1,0,0,0,0
1964,7,3.37,4,0,0,1,2,0,1,0.48,1,0,0,0,0,0
1965,14,0.81,11,0,1,0,1,1,1,0.06,1,0,0,0,0,0
1966,31,1.61,26,1,3,0,1,0,2,0.1,2,0,0,0,0,0
1967,65,2.42,49,6,0,3,5,2,7,0.26,5,1,0,0,1,0
1968,9,0.26,4,5,0,0,0,0,0,0,0,0,0,0,0,0
1969,1,2.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,44,3.3,29,4,7,1,3,0,7,0.53,4,1,2,0,0,0
1971,13,3.8,11,0,2,0,0,0,2,0.58,2,0,0,0,0,0
1972,16,3.49,11,3,0,0,1,1,3,0.65,1,2,0,0,0,0
1973,4,0.27,3,0,0,0,1,0,0,0,0,0,0,0,0,0
1974,5,1.78,5,0,0,0,0,0,2,0.71,2,0,0,0,0,0
1975,101,3.77,52,27,6,8,5,3,19,0.71,12,3,1,3,0,0
1976,6,0.97,5,0,0,0,1,0,2,0.32,2,0,0,0,0,0
1977,24,1.58,16,1,2,0,5,0,3,0.2,3,0,0,0,0,0
1978,19,2.26,15,2,1,0,1,0,2,0.24,2,0,0,0,0,0
1979,3,0.25,2,0,0,1,0,0,0,0,0,0,0,0,0,0
1980,3,0.08,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,13,1.56,7,0,2,3,1,0,4,0.48,2,0,1,0,1,0
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,2,13.85,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1985,11,1.08,5,3,0,0,1,2,3,0.3,2,0,0,0,0,1
1986,93,3.35,68,1,8,8,6,2,16,0.58,12,0,0,2,1,1
1987,15,2.36,13,0,2,0,0,0,1,0.16,1,0,0,0,0,0
1988,8,0.97,5,1,1,0,1,0,1,0.12,1,0,0,0,0,0
1989,2,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,8,0.26,7,0,0,0,0,1,1,0.03,1,0,0,0,0,0
1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,1,1.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,34,2.18,29,1,0,1,3,0,7,0.45,6,0,0,0,1,0
1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,6,0.3,4,0,0,0,0,2,0,0,0,0,0,0,0,0
1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,89,3.52,73,0,4,1,5,6,15,0.59,11,0,1,1,0,2
2000,12,1.03,10,0,0,1,1,0,0,0,0,0,0,0,0,0
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,27,1.87,23,1,1,2,0,0,4,0.28,3,1,0,0,0,0
2003,102,2.95,69,29,1,1,0,2,12,0.35,8,2,1,1,0,0
2004,1,1.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2005,9,1.24,9,0,0,0,0,0,2,0.28,2,0,0,0,0,0
2006,29,1.7,28,0,1,0,0,0,4,0.23,3,0,1,0,0,0
2007,5,2.25,3,0,2,0,0,0,0,0,0,0,0,0,0,0
2008,49,3.93,38,0,4,3,2,2,7,0.56,6,0,0,1,0,0
2009,6,1.49,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,1,0.74,1,0,0,0,0,0,1,0.74,1,0,0,0,0,0
2011,5,5.49,5,0,0,0,0,0,1,1.1,1,0,0,0,0,0
2012,28,1.58,26,0,0,1,0,1,5,0.28,4,0,0,1,0,0
2013,1,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,1,1.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,17,0.56,16,0,0,0,1,0,3,0.1,2,0,0,0,1,0
2016,28,1.3,25,2,0,0,1,0,2,0.09,2,0,0,0,0,0
2017,1,0.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,0.41,3,0,0,2,0,0,1,0.08,0,0,0,1,0,0
2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,27,1.53,16,0,0,7,4,0,5,0.28,2,0,0,2,1,0
2022,112,4.17,68,28,5,3,6,2,17,0.63,10,4,1,0,2,0
2023,4,0.99,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,1,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025,19,1.93,10,6,0,0,3,0,1,0.1,0,0,0,0,1,0
2026,55,2.37,44,0,5,2,3,1,9,0.39,4,0,1,1,3,0
2027,79,2.94,64,3,5,2,4,1,8,0.3,4,0,0,1,2,1
2028,66,3.73,49,4,4,3,4,2,8,0.45,4,1,1,0,2,0
2029,86,2.38,61,0,3,8,12,2,8,0.22,4,0,0,1,3,0
2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,20,1.06,18,1,0,0,1,0,1,0.05,1,0,0,0,0,0
2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,19,2.79,15,0,0,2,2,0,3,0.44,2,0,0,0,1,0
2034,5,1.96,3,0,0,1,1,0,1,0.39,0,0,0,0,1,0
2035,125,4.33,67,36,4,11,5,2,13,0.45,5,5,1,2,0,0
2036,9,1.27,7,0,2,0,0,0,1,0.14,1,0,0,0,0,0
2037,5,0.83,4,0,1,0,0,0,0,0,0,0,0,0,0,0
2038,4,0.3,4,0,0,0,0,0,1,0.07,1,0,0,0,0,0
2039,2,0.79,2,0,0,0,0,0,1,0.39,1,0,0,0,0,0
2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,6,1.41,3,0,1,0,1,1,0,0,0,0,0,0,0,0
2042,16,1.29,13,0,2,0,1,0,4,0.32,2,0,2,0,0,0
2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,37,2.06,24,3,4,3,3,0,9,0.5,4,0,2,2,1,0
2046,45,2.61,25,2,11,4,2,1,8,0.46,7,0,1,0,0,0
2047,30,1.84,22,1,2,3,1,1,3,0.18,1,1,0,0,1,0
2048,17,2.82,9,8,0,0,0,0,2,0.33,2,0,0,0,0,0
2049,14,0.88,12,0,0,1,1,0,3,0.19,3,0,0,0,0,0
2050,103,3.6,65,25,5,1,6,1,12,0.42,8,1,0,0,2,1
2051,36,1.27,31,1,1,0,2,1,7,0.25,6,1,0,0,0,0
2052,19,1.78,18,0,0,0,0,1,2,0.19,1,0,0,0,0,1
2053,14,4.63,8,1,1,3,1,0,2,0.66,1,0,0,1,0,0
2054,42,2.65,35,4,1,2,0,0,4,0.25,4,0,0,0,0,0
2055,86,2.65,70,3,5,2,5,1,11,0.34,9,0,0,0,2,0
2056,48,3.25,32,2,5,5,3,1,6,0.41,5,0,1,0,0,0
2057,32,3.73,13,6,6,3,3,1,5,0.58,0,1,2,1,1,0
2058,25,1.67,15,7,1,0,1,1,2,0.13,0,2,0,0,0,0
2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,25,1.94,19,0,2,1,3,0,3,0.23,2,0,0,0,1,0
2061,88,4.5,37,37,5,4,5,0,10,0.51,4,5,0,0,1,0
2062,11,0.76,9,1,0,0,1,0,0,0,0,0,0,0,0,0
2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,1,0.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2065,2,0.06,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0
2066,47,2.36,40,1,3,2,1,0,8,0.4,6,1,0,1,0,0
2067,76,2.18,60,3,4,5,4,0,14,0.4,13,0,1,0,0,0
2068,4,1.17,3,0,1,0,0,0,0,0,0,0,0,0,0,0
2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,54,2.95,49,0,1,3,0,1,9,0.49,8,0,0,1,0,0
2071,37,3.45,31,1,2,3,0,0,5,0.47,3,1,0,1,0,0
2072,24,1.66,18,0,0,4,0,2,1,0.07,0,0,0,1,0,0
2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,20,1.88,18,1,0,1,0,0,0,0,0,0,0,0,0,0
2075,21,3.55,17,0,4,0,0,0,4,0.68,2,0,2,0,0,0
2076,7,0.23,6,0,0,1,0,0,1,0.03,1,0,0,0,0,0
2077,34,1.67,27,2,2,0,1,2,6,0.3,5,0,0,0,1,0
2078,29,2.35,20,3,2,2,1,1,4,0.32,4,0,0,0,0,0
2079,1,0.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2080,6,2.52,4,1,1,0,0,0,2,0.84,1,0,1,0,0,0
2081,13,2.01,10,0,2,1,0,0,1,0.15,0,0,0,1,0,0
2082,58,2.15,33,19,0,1,2,3,1,0.04,1,0,0,0,0,0
2083,44,2.17,32,8,4,0,0,0,2,0.1,2,0,0,0,0,0
2084,11,0.68,10,0,0,1,0,0,1,0.06,0,0,0,1,0,0
2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,22,1.21,19,0,0,2,0,1,3,0.17,3,0,0,0,0,0
2087,5,1.25,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,5,0.64,3,0,1,0,1,0,1,0.13,0,0,0,0,1,0
2091,7,0.23,4,3,0,0,0,0,2,0.07,2,0,0,0,0,0
2092,5,1.42,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,17,0.57,16,0,0,0,0,1,2,0.07,1,0,0,0,0,1
2094,35,1.37,27,3,1,0,4,0,0,0,0,0,0,0,0,0
2095,15,1.07,11,1,0,1,2,0,3,0.21,1,0,0,1,1,0
2096,20,0.7,17,0,1,1,0,1,0,0,0,0,0,0,0,0
2097,4,2.13,3,0,0,0,1,0,2,1.07,1,0,0,0,1,0
2098,23,2.6,14,0,4,0,5,0,2,0.23,1,0,1,0,0,0
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,5,0.3,5,0,0,0,0,0,1,0.06,1,0,0,0,0,0
2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,7,1.38,6,1,0,0,0,0,1,0.2,1,0,0,0,0,0
2103,39,2.48,31,0,3,0,3,2,4,0.25,4,0,0,0,0,0
2104,32,4.59,29,2,0,1,0,0,0,0,0,0,0,0,0,0
2105,48,1.72,34,1,1,2,10,0,6,0.21,4,1,1,0,0,0
2106,26,2.18,17,7,1,0,1,0,3,0.25,2,1,0,0,0,0
2107,64,3.19,50,0,5,3,4,2,7,0.35,6,0,0,1,0,0
2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,21,1.54,11,0,1,2,5,2,4,0.29,0,0,1,0,3,0
2110,61,3.31,42,1,10,1,6,1,7,0.38,3,0,4,0,0,0
2111,68,3.23,48,1,4,5,7,3,7,0.33,2,0,2,1,2,0
2112,15,1.59,12,0,0,2,1,0,2,0.21,1,0,0,1,0,0
2113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,14,3.29,12,0,0,0,0,2,1,0.23,1,0,0,0,0,0
2115,91,4.29,53,13,14,3,7,1,13,0.61,7,1,5,0,0,0
2116,14,2.41,9,0,1,2,1,1,1,0.17,1,0,0,0,0,0
2117,4,0.63,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2118,24,1.82,18,0,0,1,4,1,1,0.08,1,0,0,0,0,0
2119,8,0.25,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2120,4,5.45,1,0,1,0,2,0,1,1.36,1,0,0,0,0,0
2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,11,2.37,10,0,0,0,1,0,1,0.22,1,0,0,0,0,0
2123,50,2.06,39,2,3,3,2,1,8,0.33,5,0,1,0,1,1
2124,24,1.02,22,0,0,1,0,1,1,0.04,1,0,0,0,0,0
2125,10,0.55,9,0,0,0,0,1,0,0,0,0,0,0,0,0
2126,37,2.46,27,0,1,4,4,1,7,0.47,5,0,1,0,1,0
2127,5,0.92,4,0,0,0,1,0,0,0,0,0,0,0,0,0
2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129,30,1.23,21,1,3,1,2,2,4,0.16,3,0,0,0,0,1
2130,13,1.63,12,0,0,0,0,1,2,0.25,2,0,0,0,0,0
2131,7,1.78,4,2,0,1,0,0,1,0.25,1,0,0,0,0,0
2132,65,3.63,36,14,3,3,6,3,7,0.39,6,1,0,0,0,0
2133,31,1.11,20,0,3,1,1,6,5,0.18,4,0,0,0,0,1
2134,38,1.88,23,0,1,4,7,3,3,0.15,1,0,0,1,1,0
2135,1,0.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,39,1.62,29,1,4,0,4,1,7,0.29,6,0,1,0,0,0
2138,12,3.7,12,0,0,0,0,0,2,0.62,2,0,0,0,0,0
2139,32,1.44,16,13,1,2,0,0,5,0.22,1,2,0,2,0,0
2140,19,0.59,14,1,1,2,0,1,2,0.06,2,0,0,0,0,0
2141,67,3.47,52,1,5,2,5,2,8,0.41,7,0,0,1,0,0
2142,19,2.27,13,0,3,0,1,2,3,0.36,1,0,1,0,1,0
2143,39,1.59,28,0,0,7,3,1,4,0.16,2,0,0,1,1,0
2144,34,2.07,22,0,5,2,3,2,7,0.43,4,0,0,2,1,0
2145,11,2.9,7,0,1,0,2,1,0,0,0,0,0,0,0,0
2146,15,1.13,14,0,0,0,0,1,1,0.08,1,0,0,0,0,0
2147,1,0.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,8,4.8,7,0,1,0,0,0,1,0.6,1,0,0,0,0,0
2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,42,1.63,39,0,1,2,0,0,7,0.27,5,0,1,1,0,0
2151,35,1.44,25,1,2,5,2,0,5,0.21,5,0,0,0,0,0
2152,1,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,8,0.64,8,0,0,0,0,0,3,0.24,3,0,0,0,0,0
2154,21,3.09,14,0,5,0,2,0,6,0.88,3,0,2,0,1,0
2155,10,2.27,7,0,2,1,0,0,1,0.23,1,0,0,0,0,0
2156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2157,7,0.28,4,2,0,1,0,0,1,0.04,1,0,0,0,0,0
2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2159,38,1.39,37,0,1,0,0,0,6,0.22,6,0,0,0,0,0
2160,1,0.43,1,0,0,0,0,0,1,0.43,1,0,0,0,0,0
2161,56,3.7,37,6,2,4,4,3,7,0.46,5,0,0,0,1,1
2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,6,0.16,5,1,0,0,0,0,1,0.03,0,1,0,0,0,0
2164,54,2.18,45,4,0,1,2,2,3,0.12,3,0,0,0,0,0
2165,1,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,29,2.09,21,1,2,3,2,0,0,0,0,0,0,0,0,0
2167,44,4.09,27,9,1,0,5,2,8,0.74,5,2,0,0,0,1
2168,28,1.96,17,0,2,4,4,1,4,0.28,3,0,0,0,0,1
2169,9,0.64,6,0,0,2,1,0,1,0.07,0,0,0,0,1,0
2170,8,0.21,7,1,0,0,0,0,0,0,0,0,0,0,0,0
2171,58,4.79,46,5,2,1,3,1,7,0.58,5,0,0,0,1,1
2172,15,2.16,14,0,0,1,0,0,1,0.14,1,0,0,0,0,0
2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,5,0.64,3,0,0,1,0,1,1,0.13,0,0,0,1,0,0
2176,105,3.24,75,0,16,5,9,0,18,0.55,15,0,2,0,1,0
2177,42,2.59,30,0,8,3,1,0,5,0.31,4,0,0,1,0,0
2178,60,4.38,36,10,3,0,9,2,8,0.58,3,2,0,0,3,0
2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,1,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
